Original,Character,Dialogue,Wordcount
"Doctor: Found him zonked out in the cave, so we brought him back here. But he'll be fine, now that he's in my capable hands.",Doctor,"Found him zonked out in the cave, so we brought him back here. But he'll be fine, now that he's in my capable hands.",24
"Bartz: Please, if you can help him, doc...",Bartz,"Please, if you can help him, doc...",7
Doctor: Leave everything to me!,Doctor,Leave everything to me!,4
Faris: Don't forget about me!,Faris,Don't forget about me!,4
Faris: See ya.,Faris,See ya.,2
"NPC: Yeah, I reckoned so. First, shut your eyes...can't have just anybody figuring out where it's at.",NPC,"Yeah, I reckoned so. First, shut your eyes...can't have just anybody figuring out where it's at.",16
"NPC: All right, here we are!",NPC,"All right, here we are!",5
NPC: That pirate boss went upstairs.,NPC,That pirate boss went upstairs.,5
"NPC: Why don't you have a seat, big boy? Then, just keep your eyes on me... Tee-hee-hee!",NPC,"Why don't you have a seat, big boy? Then, just keep your eyes on me... Tee-hee-hee!",16
NPC: I'm...I'm not looking at anything! ...You perv! Get yer mind out the gutter!,NPC,I'm...I'm not looking at anything! ...You perv! Get yer mind out the gutter!,13
"NPC: Mm... For you, honey, we've got something special!",NPC,"Mm... For you, honey, we've got something special!",8
NPC: Wooo!,NPC,Wooo!,1
"NPC: Howdy! I assume you're new to this adventuring thing, right?",NPC,"Howdy! I assume you're new to this adventuring thing, right?",10
"NPC: All righty, then come on in!",NPC,"All righty, then come on in!",6
"NPC: Sorry, but we can't have pros coming round and spooking the rookies. Hi-yah!",NPC,"Sorry, but we can't have pros coming round and spooking the rookies. Hi-yah!",13
NPC,NPC,,0
NPC: Two-Handed,NPC,Two-Handed,1
NPC: Inside this chest is a present from me!,NPC,Inside this chest is a present from me!,8
"NPC: A-hua-hua! Sometimes monsters hide in treasure chests. From now on, be careful!",NPC,"A-hua-hua! Sometimes monsters hide in treasure chests. From now on, be careful!",12
NPC: Welcome! One night is 10 gil. Would you like to stay?,NPC,Welcome! One night is 10 gil. Would you like to stay?,11
Chancellor: Princess Lenna!,Chancellor,Princess Lenna!,2
Lenna: Forgive me... I didn't mean to worry you.,Lenna,Forgive me... I didn't mean to worry you.,8
"Chancellor: No need to fret about that now. But please, you must return to the palace! Our guard has been severely weakened by monster raids, but there is no way we can recover without our princess!",Chancellor,"No need to fret about that now. But please, you must return to the palace! Our guard has been severely weakened by monster raids, but there is no way we can recover without our princess!",35
Lenna: I'm sorry...I cannot stay.,Lenna,I'm sorry...I cannot stay.,4
"Chancellor: Princess, you have a responsibility to this kingdom!",Chancellor,"Princess, you have a responsibility to this kingdom!",8
"Lenna: Yes...but more importantly I have a responsibility to the world. Right now, we are all in danger... What's more... Father is still alive, and I",Lenna,"Yes...but more importantly I have a responsibility to the world. Right now, we are all in danger... What's more... Father is still alive, and I—",25
"Chancellor: ...I understand. Princess Lenna, we will protect the kingdom, I swear it!",Chancellor,"...I understand. Princess Lenna, we will protect the kingdom, I swear it!",12
"Lenna: And I swear to return, and bring Father back. Until that time, please hold things together here.",Lenna,"And I swear to return, and bring Father back. Until that time, please hold things together here.",17
"Chancellor: For now, will you at least stay the night?",Chancellor,"For now, will you at least stay the night?",9
Lenna: Certainly.,Lenna,Certainly.,1
Lenna: Faris?,Lenna,Faris?,1
"Faris: Hm? Ah, Lenna. It's late...you should be in bed.",Faris,"Hm? Ah, Lenna. It's late...you should be in bed.",9
Lenna: So should you...Sister.,Lenna,So should you...Sister.,3
Faris: ...!!!,Faris,...!!!,1
"Lenna: I'm right, aren't I? You're my older sister...",Lenna,"I'm right, aren't I? You're my older sister...",8
"Faris: Wh-what are you going on about? Me, your... That's daft!",Faris,"Wh-what are you going on about? Me, your... That's daft!",10
Lenna: But...,Lenna,But...,1
"Faris: Besides, a buccaneer like me, really a princeer, princess? 'Tis a bit much, that!",Faris,"Besides, a buccaneer like me, really a prince—er, princess? 'Tis a bit much, that!",14
Lenna: But...your pendant...,Lenna,But...your pendant...,2
???: Bartz...Bartz!,???,Bartz...Bartz!,1
Bartz: ... *snort* ...nhuh?,Bartz,... *snort* ...nhuh?,3
Lenna: *giggle*,Lenna,*giggle*,1
"Galuf: What in tarnation are you doing, kid?",Galuf,"What in tarnation are you doing, kid?",7
Faris: I think he's a few men short of a full crew...,Faris,I think he's a few men short of a full crew...,11
NPC: The chancellor's gone outside...he said he had something for Princess Lenna.,NPC,The chancellor's gone outside...he said he had something for Princess Lenna.,11
Jenica: I've served in this castle for quite some time. I looked after both Princess Lenna and Princess Sarisa.,Jenica,I've served in this castle for quite some time. I looked after both Princess Lenna and Princess Sarisa.,18
Bartz: Sarisa?,Bartz,Sarisa?,1
"Jenica: Princess Lenna's older sister. Sarisa was sailing with her father when a storm hit, and she was lost at sea.",Jenica,"Princess Lenna's older sister. Sarisa was sailing with her father when a storm hit, and she was lost at sea.",20
"Chancellor: Princess, this staff has been kept in your family for generations. Take it. I'm sure you can find it of use.",Chancellor,"Princess, this staff has been kept in your family for generations. Take it. I'm sure you can find it of use.",21
Lenna: Thank you!,Lenna,Thank you!,2
King Walse: Princess... You were completely right... *cough cough*,King Walse,Princess... You were completely right... *cough cough*,7
Lenna: King Walse! Don't push yourself...,Lenna,King Walse! Don't push yourself...,5
King Walse: You must hurry to Karnak. Their fire crystal is being amplified with a machine similar to ours. It seems that a meteorite has fallen outside of Karnak as well... There is no time to lose...,King Walse,You must hurry to Karnak. Their fire crystal is being amplified with a machine similar to ours. It seems that a meteorite has fallen outside of Karnak as well... There is no time to lose...,35
"NPC: I was investigating the meteorite that fell near Karnak when I was suddenly warped here... Hey- where is ""here,"" anyways? Where'd Karnak Castle go?",NPC,"I was investigating the meteorite that fell near Karnak when I was suddenly warped here... Hey- where is ""here,"" anyways? Where'd Karnak Castle go?",24
"Shiva: I am Shiva, the ice goddess... If you would command me, first you must prove your worth!",Shiva,"I am Shiva, the ice goddess... If you would command me, first you must prove your worth!",17
"Scholar: Hey Bartz! It's me! Look, we've got to hang out later. It'll be like old times.",Scholar,"Hey Bartz! It's me! Look, we've got to hang out later. It'll be like old times.",16
"Scholar: Read or not, here I come!",Scholar,"Read or not, here I come!",6
Bartz: O-ka-aaay!!!,Bartz,O-ka-aaay!!!,1
Bartz: Hey... Somebody...anybody!,Bartz,Hey... Somebody...anybody!,2
"Scholar: Heheh, ever since then you've been afraid of heights, huh? When I was a kid, everyone teased me for being dumb, but now I'm gonna be a scholar, 'coz I'm S-M-R-T smart!",Scholar,"Heheh, ever since then you've been afraid of heights, huh? When I was a kid, everyone teased me for being dumb, but now I'm gonna be a scholar, 'coz I'm S-M-R-T smart!",32
"Bard: You used to live in this house? You must have a lot of memories here. Please, take your time and look around.",Bard,"You used to live in this house? You must have a lot of memories here. Please, take your time and look around.",22
Dorgann: Is he asleep?,Dorgann,Is he asleep?,3
Stella: ...You're leaving again so soon?,Stella,...You're leaving again so soon?,5
Dorgann: ...No. I'm not going anywhere.,Dorgann,...No. I'm not going anywhere.,5
"Stella: The spasms aren't as frequent anymore... I can get by on my own now. Still, it would be nice if you stayed... not to take care of me, but just so we could be together, as a family...",Stella,"The spasms aren't as frequent anymore... I can get by on my own now. Still, it would be nice if you stayed... not to take care of me, but just so we could be together, as a family...",38
"Dorgann: I know. But get some sleep. You're still sick, and you need the rest.",Dorgann,"I know. But get some sleep. You're still sick, and you need the rest.",14
"Stella: I will, dear. Just let me finish this up first.",Stella,"I will, dear. Just let me finish this up first.",10
"Bartz: You're leaving again, aren't you?",Bartz,"You're leaving again, aren't you?",5
Dorgann: So you were awake.,Dorgann,So you were awake.,4
"Bartz: Daddy, are you going to get more bad guys?",Bartz,"Daddy, are you going to get more bad guys?",9
Dorgann: That's what I do.,Dorgann,That's what I do.,4
Bartz: I wanna come!,Bartz,I wanna come!,3
"Dorgann: You need to stay here and take care of your mother. Don't tell her you saw me leave, all right? It'll be our little secret.",Dorgann,"You need to stay here and take care of your mother. Don't tell her you saw me leave, all right? It'll be our little secret.",25
"Bartz: Okay, Daddy.",Bartz,"Okay, Daddy.",2
Dorgann: Now it's time for good little boys to go to sleep. Stella! Worry about that tomorrow and come get some rest.,Dorgann,Now it's time for good little boys to go to sleep. Stella! Worry about that tomorrow and come get some rest.,21
Dorgann: Stella?,Dorgann,Stella?,1
Dorgann: STELLA!!!,Dorgann,STELLA!!!,1
"Bard: That's a beautiful melody. It brings to mind a poem... Here, this is for youand your memories.",Bard,"That's a beautiful melody. It brings to mind a poem... Here, this is for you—and your memories.",17
"NPC: Bartz! For you, son, it's free. Stay and rest a spell!",NPC,"Bartz! For you, son, it's free. Stay and rest a spell!",11
Faris: Bartz... You okay?,Faris,Bartz... You okay?,3
"Bartz: Oh, Faris...",Bartz,"Oh, Faris...",2
Bartz: Meet my mom.,Bartz,Meet my mom.,3
Faris: Eh?,Faris,Eh?,1
"Bartz: You know, I was born here in this village. Mom passed on when I was still young... After that I traveled with Dad for a long time. But three years ago, he got real sick...",Bartz,"You know, I was born here in this village. Mom passed on when I was still young... After that I traveled with Dad for a long time. But three years ago, he got real sick...",35
Bartz: That should do it...,Bartz,That should do it...,4
Bartz: He always wanted to be buried here with Mom. Dad was so strong...,Bartz,He always wanted to be buried here with Mom. Dad was so strong...,13
"Faris: A father, huh... wonder what that's like.",Faris,"A father, huh... wonder what that's like.",7
Bartz: Faris?,Bartz,Faris?,1
Faris: Let's head back. Lenna'll worry if she wakes and finds us gone.,Faris,Let's head back. Lenna'll worry if she wakes and finds us gone.,12
