Original,Character,Dialogue,Wordcount
"CYAN:Here, too...",Cyan,"Here, too...",2
"SABIN:That guy's a sitting duck! Gotta help him, fast!",Sabin,"That guy's a sitting duck! Gotta help him, fast!",9
SABIN:Uwaaa! It's that poison! This isn't gonna be easy...,Sabin,Uwaaa! It's that poison! This isn't gonna be easy...,9
SABIN:Nothing but poison this way!,Sabin,Nothing but poison this way!,5
CYAN:Eeoooa! Be you friend or enemy?!,Cyan,Eeoooa! Be you friend or enemy?!,6
SABIN:Ouuuch! ...didn't MEAN to step in there...,Sabin,Ouuuch! ...didn't MEAN to step in there...,7
TROOPER:This is off limits.,Trooper,This is off limits.,4
IMPRESARIO:I manage this train! What business have you here? Hmmm...,Impresario,I manage this train! What business have you here? Hmmm...,10
"IMPRESARIO:This train ferries the dear departed to the ""other side."" There they can take their eternal rest.",Impresario,"This train ferries the dear departed to the ""other side."" There they can take their eternal rest.",17
CYAN:Be these time schedules?,Cyan,Be these time schedules?,4
SABIN:Hmmm... They're all blank!,Sabin,Hmmm... They're all blank!,4
"IMPRESARIO:The Phantom Train guides ""the departed ones"" to the spirit world. They have no need of schedules!",Impresario,"The Phantom Train guides ""the departed ones"" to the spirit world. They have no need of schedules!",17
SABIN:What's this? Let me just give it a...,Sabin,What's this? Let me just give it a...,8
CYAN:Sir Sabin! Maybe we shouldn't fumble with that!,Cyan,Sir Sabin! Maybe we shouldn't fumble with that!,8
SABIN:Gave it my best shot.,Sabin,Gave it my best shot.,5
CYAN:How can you...!?,Cyan,How can you...!?,3
CYAN:How could you...,Cyan,How could you...,3
"SABIN:Cyan... You're not...scared, are you!?",Sabin,"Cyan... You're not...scared, are you!?",5
CYAN:How dare you?! Just because I respect other beings' property doesn't mean I'm not mechanically minded!,Cyan,How dare you?! Just because I respect other beings' property doesn't mean I'm not mechanically minded!,16
SABIN:Cyan... You're a total klutz when it comes to machines.,Sabin,Cyan... You're a total klutz when it comes to machines.,10
CYAN:SILENCE...! H...how could you tell?,Cyan,SILENCE...! H...how could you tell?,5
SABIN:What is it?,Sabin,What is it?,3
CYAN:Seems to want to come with us.,Cyan,Seems to want to come with us.,7
"SABIN:But... The greater our number, the slower we can move. Forget it!",Sabin,"But... The greater our number, the slower we can move. Forget it!",12
WAITER:Please order at the table...,Waiter,Please order at the table...,5
WAITER:Care for something?,Waiter,Care for something?,3
"WAITER:One moment, please.",Waiter,"One moment, please.",3
SABIN:Food! Food! Bring me everything ya got!,Sabin,Food! Food! Bring me everything ya got!,7
CYAN:A...are you going to be okay if you eat THIS?,Cyan,A...are you going to be okay if you eat THIS?,10
SABIN:Worried? Can't wage war on an empty stomach!,Sabin,Worried? Can't wage war on an empty stomach!,8
CYAN:Hummm... Sir! I won't hear any more of this kind of talk!,Cyan,Hummm... Sir! I won't hear any more of this kind of talk!,12
SABIN:Well! I've stuffed down all I can... Let's go!,Sabin,Well! I've stuffed down all I can... Let's go!,9
SABIN:Food! Chop! Let's go slop the hogs!,Sabin,Food! Chop! Let's go slop the hogs!,7
CYAN:A...are you going to be okay if you eat THIS?,Cyan,A...are you going to be okay if you eat THIS?,10
SHADOW:...... Interceptor...are you hungry?,Shadow,...... Interceptor...are you hungry?,4
VOICE:Stop where you are!,Voice,Stop where you are!,4
"MAN:I am Ziegfried, the world's greatest swordsman! That treasure chest is mine. If I were you, Ox, I'd grab grandpa, here, and run!",Man,"I am Ziegfried, the world's greatest swordsman! That treasure chest is mine. If I were you, Ox, I'd grab grandpa, here, and run!",23
SABIN:You look more like a manicurist. Now SCRAM!!!,Sabin,You look more like a manicurist. Now SCRAM!!!,8
ZIEGFRIED:Aha! The ox bellows! Allow me to introduce my blade!,Ziegfried,Aha! The ox bellows! Allow me to introduce my blade!,10
SIGFRIED:Impossible! I...I'm the greatest... But I'll still laugh last!,Sigfried,Impossible! I...I'm the greatest... But I'll still laugh last!,9
"SIGFRIED:Uwa, ha, ha! This treasure is mine! Ta ta, cretins!",Sigfried,"Uwa, ha, ha! This treasure is mine! Ta ta, cretins!",10
IMPRESARIO:Wanna stop the train? Just use the controls in the engineer's compartment!,Impresario,Wanna stop the train? Just use the controls in the engineer's compartment!,12
SHADOW:Leave 'em alone.,Shadow,Leave 'em alone.,3
SHADOW:I have served my purpose...,Shadow,I have served my purpose...,5
SABIN:Thanks for your help! Let's join ranks again some time!,Sabin,Thanks for your help! Let's join ranks again some time!,10
"INJURED LAD:I'm from Maranda. The Empire invaded, and made me join their army. I fled when I heard we were making for Doma. They caught me...and did this... Now I can't even move. I'll never see Lola again... On the desk is a letter. Will you please read it?",Injured Lad,"I'm from Maranda. The Empire invaded, and made me join their army. I fled when I heard we were making for Doma. They caught me...and did this... Now I can't even move. I'll never see Lola again... On the desk is a letter. Will you please read it?",48
GAU:Uwaou!! Waooo......ooo! You......strangers...! Go away! You scare animals!,Gau,Uwaou!! Waooo......ooo! You......strangers...! Go away! You scare animals!,8
"GAU:Ooh...I'm hungry!GAU:Uwao, aooh! I'm Gau! I'm your friend! Let's travel together!SABIN:Not over here...SABIN:Tonic...CYAN:T...this is Sir Gau's treasure?!SABIN:Hey, Gau. What's wrong?GAU:Gau!!SABIN:G'uh! My pouch! There was 500 GP in it...!SABIN:Gau...YOU!(if the player has more than 500 GP)",Gau,"Ooh...I'm hungry! GAU Uwao, aooh! I'm Gau! I'm your friend! Let's travel together! SABIN Not over here... SABIN Tonic... CYAN T...this is Sir Gau's treasure?! SABIN Hey, Gau. What's wrong? GAU Gau!! SABIN G'uh! My pouch! There was 500 GP in it...! SABIN Gau...YOU! (if the player has more than 500 GP)",35
"CYAN:Oh, dear. Sir Sabin, let me handle this.",Cyan,"Oh, dear. Sir Sabin, let me handle this.",8
SABIN:Urggggh!(if the player has less than 500 GP),Sabin,Urggggh! (if the player has less than 500 GP),8
"CYAN:Sir Sabin... Recall that you had me hold onto your pouch. Here.NPC:This is Nikeah, one of the world's few port towns.NPC:We used to be a trading town, but the Empire shut us down.NPC:The land to the east, Doma, fell to the Empire.NPC:Move along, now. You're in the way!NPC:No one can reach Nikeah unless they have a ship!NPC:A rock slide has blocked the path leading north.NPC:The path leading north is now clear.NPC:The Empire has overrun our destination.NPC:Nikeah-bound ferry.",Cyan,"ir Sabin... Recall that you had me hold onto your pouch. Here. NPC This is Nikeah, one of the world's few port towns. NPC We used to be a trading town, but the Empire shut us down. NPC The land to the east, Doma, fell to the Empire. NPC Move along, now. You're in the way! NPC No one can reach Nikeah unless they have a ship! NPC A rock slide has blocked the path leading north. NPC The path leading north is now clear. NPC The Empire has overrun our destination. NPC Nikeah-bound ferry.",77
"> (Hop aboard?)NPC:There used to be ships sailing to the southern continent. Tzen, Albrook, Maranda... They've all been smashed.NPC:Ya met that odd man, lives near the Lete River? His wife bore 'im a son 13 years ago. It was a problem birth, and the woman passed away. The man totally lost it. He thought the newborn was a monster. Wonder what happened to the poor little baby?DANCER:Yoo hoo! You handsome thing. How 'bout joining me? Tee hee!CYAN:H...how dare you... you licentious howler!DANCER:Geez, don't blow an artery, baby!CYAN:B...baby?!SABIN:Cyan... Don't let it get to you.",NPC,"There used to be ships sailing to the southern continent. Tzen, Albrook, Maranda... They've all been smashed. NPC Ya met that odd man, lives near the Lete River? His wife bore 'im a son 13 years ago. It was a problem birth, and the woman passed away. The man totally lost it. He thought the newborn was a monster. Wonder what happened to the poor little baby? DANCER Yoo hoo! You handsome thing. How 'bout joining me? Tee hee! CYAN H...how dare you... you licentious howler! DANCER Geez, don't blow an artery, baby! CYAN B...baby?! SABIN Cyan... Don't let it get to you.",91
CYAN:I'm not like that!,Cyan,I'm not like that!,4
"SABIN:No one thinks you are. Just let it go.DANCER:Stop whispering! My ears are burnin', baby!CYAN:Enough! Have you no shame? I'll have you know...etc...etc.NPC:Goodness!NPC:You took one look at me and thought I was a loser, right? You're obligated to buy from me, now!NPC:Looks like junk, but... Have any imported goods?",Sabin,"No one thinks you are. Just let it go. DANCER Stop whispering! My ears are burnin', baby! CYAN Enough! Have you no shame? I'll have you know...etc...etc. NPC Goodness! NPC You took one look at me and thought I was a loser, right? You're obligated to buy from me, now! NPC Looks like junk, but... Have any imported goods?",49
TERRA:Kefka... He stuck that crown on me?,Terra,Kefka... He stuck that crown on me?,7
LOCKE:Bloody Empire!! We are your worst enemy!,Locke,Bloody Empire!! We are your worst enemy!,7
CELES:I'm free The Empire can't control me!,Celes,I'm free… The Empire can't control me!,7
EDGAR:Kefka...grr... What's he up to...?,Edgar,Kefka...grr... What's he up to...?,5
SABIN:Master Duncan's techniques mustn't fail me.,Sabin,Master Duncan's techniques mustn't fail me.,6
CYAN:I will avenge the people of Doma!!,Cyan,I will avenge the people of Doma!!,7
GAU:Gau hit hard!!!,Gau,Gau hit hard!!!,3
BANON:We're history if they reach me! Good luck!,Banon,We're history if they reach me! Good luck!,8
BANON:Couldn't hold out!? I have a bad feeling about this...,Banon,Couldn't hold out!? I have a bad feeling about this...,10
LOCKE:I promised Terra I'd...keep her safe...,Locke,I promised Terra I'd...keep her safe...,6
CELES:She ripped outta here! Looked just like...an Esper...,Celes,She ripped outta here! Looked just like...an Esper...,8
CYAN:We have to help her!,Cyan,We have to help her!,5
EDGAR:Find Terra!,Edgar,Find Terra!,2
SABIN:I'll watch over Narshe! Go quickly!,Sabin,I'll watch over Narshe! Go quickly!,6
GAU:Gau...Gau do his best!,Gau,Gau...Gau do his best!,4
BANON:Go find Terra! She holds the future to our survival.,Banon,Go find Terra! She holds the future to our survival.,10
"ARVIS:Heard Terra turned into light and streaked away toward the west. Make your way to Figaro Castle. Maybe they can help you, there.",Arvis,"Heard Terra turned into light and streaked away toward the west. Make your way to Figaro Castle. Maybe they can help you, there.",23
ELDER:I'm troubled...I want to avoid fighting...But...,Elder,I'm troubled...I want to avoid fighting...But...,6
SHADOW:I've worn out my welcome...,Shadow,I've worn out my welcome...,5
"MATRON:Sabin... Every bit an adult, now... I remember that time so vividly. I was so angry I learned something important on that day...",Matron,"Sabin... Every bit an adult, now... I remember that time so vividly. I was so angry… I learned something important on that day...",23
"CHANCELLOR:Welcome back, King Edgar!",Chancellor,"Welcome back, King Edgar!",4
CHANCELLOR:Huh!? Sabin... What a splendid young man you've become!,Chancellor,Huh!? Sabin... What a splendid young man you've become!,9
CHANCELLOR:Make yourselves at home here.,Chancellor,Make yourselves at home here.,5
SHADOW:We meet again...,Shadow,We meet again...,3
"SHADOW:Just need 'nough to feed my dog. Say, oh...3000 GP.",Shadow,"Just need 'nough to feed my dog. Say, oh...3000 GP.",10
SHADOW:Leave me alone...,Shadow,Leave me alone...,3
LOCKE:...wasn't able to... save her when she needed me...,Locke,...wasn't able to... save her when she needed me...,9
RACHEL:Locke! What are we off to find today?,Rachel,Locke! What are we off to find today?,8
"LOCKE:Soon, you'll...",Locke,"Soon, you'll...",2
"LOCKE:You're not going to believe what awaits us up here! Come on, it's worth a fortune!",Locke,"You're not going to believe what awaits us up here! Come on, it's worth a fortune!",16
RACHEL:Locke! Look out!,Rachel,Locke! Look out!,3
LOCKE:Rachel! Are you awake?,Locke,Rachel! Are you awake?,4
RACHEL:... ......? I... I can't remember anything...,Rachel,... ......? I... I can't remember anything...,7
RACHEL'S DAD:Get outta here! It's your fault she's lost her memory!,Rachel'S Dad,Get outta here! It's your fault she's lost her memory!,10
"LOCKE:Wait a minute! She said ""Yes!"" We were gonna...",Locke,"Wait a minute! She said ""Yes!"" We were gonna...",9
"RACHEL:Go! I don't know who you are, but ever since you came here my parents have been upset!",Rachel,"Go! I don't know who you are, but ever since you came here my parents have been upset!",18
LOCKE:You mean those herbs have actually saved her?,Locke,You mean those herbs have actually saved her?,8
LOCKE:What if there were some way to...call her back?,Locke,What if there were some way to...call her back?,9
CYAN:Is Miss Terra okay?,Cyan,Is Miss Terra okay?,4
CELES:Is Terra okay?,Celes,Is Terra okay?,3
GAU:Terra...she ok?,Gau,Terra...she ok?,2
CELES:But don't Espers live in another world?,Celes,But don't Espers live in another world?,7
GAU:Espers...from other world?,Gau,Espers...from other world?,3
GAU:Why hide fact you Esper?,Gau,Why hide fact you Esper?,5
LOCKE:But my grandma told me that Espers and people once lived side by side! Was that just a fairy tale?,Locke,But my grandma told me that Espers and people once lived side by side! Was that just a fairy tale?,20
GAU:Gau hear fairy tale. People...Esper once live together peacefully...,Gau,Gau hear fairy tale. People...Esper once live together peacefully...,9
CELES:The Magitek Research Facility...? Your people are still there?!,Celes,The Magitek Research Facility...? Your people are still there?!,9
GAU:Magitek Research Facility...? There...your people?,Gau,Magitek Research Facility...? There...your people?,5
CELES:Magitek Research Facility... Your people are...,Celes,Magitek Research Facility... Your people are...,6
SHADOW:You old fool... Why throw it all away?,Shadow,You old fool... Why throw it all away?,8
CELES:Ramuh... Why...?,Celes,Ramuh... Why...?,2
GAU:R.a.m.u.h... You leave...?,Gau,R.a.m.u.h... You leave...?,3
"CYAN:He traded his power, so that others might live...",Cyan,"He traded his power, so that others might live...",9
"CELES:He traded his power, so that others might live...",Celes,"He traded his power, so that others might live...",9
RAMUH:We few can help save many. The War of the Magi must not be repeated...,Ramuh,We few can help save many. The War of the Magi must not be repeated...,15
SHADOW:There's no need for me to remain with you.,Shadow,There's no need for me to remain with you.,9
LOCKE:I'm going to the dressing room.,Locke,I'm going to the dressing room.,6
IMPRESARIO:Is everything okay?,Impresario,Is everything okay?,3
EDGAR:Go right ahead.,Edgar,Go right ahead.,3
SABIN:Uh? Why's everyone singing?,Sabin,Uh? Why's everyone singing?,4
CYAN:Going somewhere? I'm going to relax!,Cyan,Going somewhere? I'm going to relax!,6
GAU:Pretty song!,Gau,Pretty song!,2
IMPRESARIO:Your friend left. Said he'd have fallen asleep in another 5 minutes...,Impresario,Your friend left. Said he'd have fallen asleep in another 5 minutes...,12
"IMPRESARIO:Sorry, but yesterday's performance was awful! I'll give you just 3 more chances!",Impresario,"Sorry, but yesterday's performance was awful! I'll give you just 3 more chances!",13
IMPRESARIO:You have 2 more chances.,Impresario,You have 2 more chances.,5
IMPRESARIO:You have 1 more chance.,Impresario,You have 1 more chance.,5
IMPRESARIO:We're all in this together!,Impresario,We're all in this together!,5
LOCKE:Don't make any more mistakes!,Locke,Don't make any more mistakes!,5
ULTROS:N'ghooo! And it only weighs 4 tons...!,Ultros,N'ghooo! And it only weighs 4 tons...!,7
"ULTROS:N'ghaa, ha, ha! Whooooopie!!",Ultros,"N'ghaa, ha, ha! Whooooopie!!",4
STAGE MASTER:Off limits! Please turn around.,Stage Master,Off limits! Please turn around.,5
"EDGAR:I'm the King of Figaro. If you cooperate, you'll be well rewarded...",Edgar,"I'm the King of Figaro. If you cooperate, you'll be well rewarded...",12
"SABIN:My brother's the King of Figaro. Cooperate, and you'll be well rewarded!",Sabin,"My brother's the King of Figaro. Cooperate, and you'll be well rewarded!",12
"CYAN:I'm one of Doma's Knights. Please, help us.",Cyan,"I'm one of Doma's Knights. Please, help us.",8
EDGAR:The Empire and my realm were allies... until recently.,Edgar,The Empire and my realm were allies... until recently.,9
SABIN:The Empire'll end up owning you!,Sabin,The Empire'll end up owning you!,6
CYAN:...I lost my friends... and my family.,Cyan,...I lost my friends... and my family.,7
SABIN:That coin...!? BIG BROTHER!!! Don't tell me...!,Sabin,That coin...!? BIG BROTHER!!! Don't tell me...!,7
SETZER:What's going on? The Empire's becoming paranoid!,Setzer,What's going on? The Empire's becoming paranoid!,7
SOLDIER:Returner scum!,Soldier,Returner scum!,2
CYAN:See! I knew she couldn't be trusted!,Cyan,See! I knew she couldn't be trusted!,7
CYAN:Whoa! What IS that?!,Cyan,Whoa! What IS that?!,4
EDGAR:Something horrible's coming!!,Edgar,Something horrible's coming!!,3
SABIN:Uwaaoo! What in the...?,Sabin,Uwaaoo! What in the...?,4
GAU:Gau! Gau go!!,Gau,Gau! Gau go!!,3
ELDER:This evening is an ill omen...,Elder,This evening is an ill omen...,6
ELDER:Everything all right? WHAT? The human's gone?,Elder,Everything all right? WHAT? The human's gone?,7
MADONNA:Terra's all right.,Madonna,Terra's all right.,3
ELDER:Where are you going?! D' goh!MADUIN:Madonna's getting drawn into the next world...!,Elder,Where are you going?! D' goh! MADUIN Madonna's getting drawn into the next world...!,12
ELDER:Impossible! It's too late! I've already begun casting the barrier. There's no turning back!,Elder,Impossible! It's too late! I've already begun casting the barrier. There's no turning back!,14
MADUIN:That fool...,Maduin,That fool...,2
WOLF:Hmmm...if this is how it's gonna be then...take this!,Wolf,Hmmm...if this is how it's gonna be then...take this!,9
NARSHE'S ELDER:Our battle lies before us. We must make ourselves ready.,Narshe'S Elder,Our battle lies before us. We must make ourselves ready.,10
"BANON:Get the Espers to understand, and we can bring this war to a screeching halt. Terra... I know you can do this...",Banon,"Get the Espers to understand, and we can bring this war to a screeching halt. Terra... I know you can do this...",22
"ARVIS:The sealed gate stands at the eastern edge of the Empire. There's a base there, but somehow we'll have to slip through...",Arvis,"The sealed gate stands at the eastern edge of the Empire. There's a base there, but somehow we'll have to slip through...",22
TERRA:I can do it... But why do I feel so wretched?,Terra,I can do it... But why do I feel so wretched?,11
LOCKE:Beyond is the Esper World...,Locke,Beyond is the Esper World...,5
CYAN:What an eerie place...,Cyan,What an eerie place...,4
"EDGAR:From here on, it's all up to Terra...",Edgar,"From here on, it's all up to Terra...",8
"SABIN:We're counting on you, Terra...",Sabin,"We're counting on you, Terra...",5
SETZER:Why'd you bring me to such an awful place!?,Setzer,Why'd you bring me to such an awful place!?,9
TERRA:...the Espers... Something happened...,Terra,...the Espers... Something happened...,4
LOCKE:I'm sure the Espers were headed for Vector...,Locke,I'm sure the Espers were headed for Vector...,8
CYAN:I could feel the warrior spirits of those Espers!,Cyan,I could feel the warrior spirits of those Espers!,9
EDGAR:Somehow we need to tap in to the power of those Espers...,Edgar,Somehow we need to tap in to the power of those Espers...,12
SABIN:Let's see what's become of the Empire! Hurry!,Sabin,Let's see what's become of the Empire! Hurry!,8
"SETZER:Urghh! For the time being, I don't own the skies...",Setzer,"Urghh! For the time being, I don't own the skies...",10
GAU:...ooh... Gau...high place... Not good...don't like...,Gau,...ooh... Gau...high place... Not good...don't like...,6
SETZER:I'll have to repair the air ship. Go scout around and let me know what's happening.,Setzer,I'll have to repair the air ship. Go scout around and let me know what's happening.,16
SETZER:Repairs aren't finished yet. You'd better take the boat from Albrook.,Setzer,Repairs aren't finished yet. You'd better take the boat from Albrook.,11
BANON:What ARE you talking about...?! ......!! Talking with...Espers...?,Banon,What ARE you talking about...?! ......!! Talking with...Espers...?,8
ARVIS:It was like this when we got here.,Arvis,It was like this when we got here.,8
RETURNER:What on earth...,Returner,What on earth...,3
BANON:Could Gestahl have meant such a thing? Team up with the Empire to track down an Esper... Hmm...,Banon,Could Gestahl have meant such a thing? Team up with the Empire to track down an Esper... Hmm...,18
ARVIS:Makes sense. Can't just forget about Espers...,Arvis,Makes sense. Can't just forget about Espers...,7
RETURNER:The war... It's over...right?,Returner,The war... It's over...right?,4
NARSHE GUARD:We didn't have to do a thing! The Empire's troops just ran away in terror!,Narshe Guard,We didn't have to do a thing! The Empire's troops just ran away in terror!,15
NARSHE GUARD:What's going on?,Narshe Guard,What's going on?,3
KEFKA:Grrr! How DARE they put me in a place like this!,Kefka,Grrr! How DARE they put me in a place like this!,11
KEFKA:I don't believe this!,Kefka,I don't believe this!,4
KEFKA:What a bore.,Kefka,What a bore.,3
GESTAHL:Well then... To our hometowns!,Gestahl,Well then... To our hometowns!,5
GESTAHL:Well then... To the Empire!,Gestahl,Well then... To the Empire!,5
GESTAHL:Well then... To the Returners!,Gestahl,Well then... To the Returners!,5
GESTAHL:My desire for power got the best of me. Now I've come to my senses.,Gestahl,My desire for power got the best of me. Now I've come to my senses.,15
GESTAHL:I feel we need each other's help at this time...,Gestahl,I feel we need each other's help at this time...,10
GESTAHL:Some of my men refuse to embrace peace. I felt they'd understand if they actually met you face to face.,Gestahl,Some of my men refuse to embrace peace. I felt they'd understand if they actually met you face to face.,20
CID:All will be put right if we can achieve peace...!,Cid,All will be put right if we can achieve peace...!,10
TROOPERS:We want to test your strength! Won't you fight with us for a couple of minutes?,Troopers,We want to test your strength! Won't you fight with us for a couple of minutes?,16
TROOPER:Just as we thought...,Trooper,Just as we thought...,4
GESTAHL:I understand. My only dream in life is...peace! Now I must ask for a favor...,Gestahl,I understand. My only dream in life is...peace! Now I must ask for a favor...,15
GESTAHL:I understand. I've ordered this war to be over! Now I must ask for a favor...,Gestahl,I understand. I've ordered this war to be over! Now I must ask for a favor...,16
GESTAHL:I understand. I'm truly sorry for what I've done! Now I must ask for a favor...,Gestahl,I understand. I'm truly sorry for what I've done! Now I must ask for a favor...,16
GESTAHL:We cannot simply ignore the Espers!! Please...come with me!,Gestahl,We cannot simply ignore the Espers!! Please...come with me!,9
SABIN:Didn't I see you at Doma? ...I'm SURE I did... So that was General Leo...,Sabin,Didn't I see you at Doma? ...I'm SURE I did... So that was General Leo...,15
"LEO:You! You're Cyan, liege to the king of Doma! Please forgive me for not being there to stop Kefka...",Leo,"You! You're Cyan, liege to the king of Doma! Please forgive me for not being there to stop Kefka...",19
CYAN:...... That wasn't your fault.,Cyan,...... That wasn't your fault.,5
"CID:Wow, what a ship!",Cid,"Wow, what a ship!",4
SETZER:That landing really messed up the engine. It'll take a while to fix...,Setzer,That landing really messed up the engine. It'll take a while to fix...,13
CID:I'll help. No machine can stump me!,Cid,I'll help. No machine can stump me!,7
SETZER:Don't touch anything!,Setzer,Don't touch anything!,3
CID:Go kill time in the casino! I can speed this crate up!,Cid,Go kill time in the casino! I can speed this crate up!,12
SETZER:...... You little...!! Get outta my sight!,Setzer,...... You little...!! Get outta my sight!,7
CID:But I could really make this thing hum...!,Cid,But I could really make this thing hum...!,8
"TERRA:You love this ship, more than anything, huh?",Terra,"You love this ship, more than anything, huh?",8
"SETZER:Actually, when I was young there was something I was mad about...",Setzer,"Actually, when I was young there was something I was mad about...",12
SETZER:In my youth I dreamed of having the world's fastest airship.,Setzer,In my youth I dreamed of having the world's fastest airship.,11
TERRA:You mean......,Terra,You mean......,2
"SETZER:At that time there was a young girl who piloted the Falcon, the fastest vessel ever made. Sometimes we were the worst of rivals...but other times we were the best of friends. We always egged each other on to go faster and higher. When she disappeared along with her ship... I felt like I lost my spirit.",Setzer,"At that time there was a young girl who piloted the Falcon, the fastest vessel ever made. Sometimes we were the worst of rivals...but other times we were the best of friends. We always egged each other on to go faster and higher. When she disappeared along with her ship... I felt like I lost my spirit.",57
SETZER:... Poor Daryl...,Setzer,... Poor Daryl...,3
SHADOW:I'm working for the Empire. But don't worry...I'm not going to garrote you!,Shadow,I'm working for the Empire. But don't worry...I'm not going to garrote you!,13
NPC:'NPC:Stay clear of the engine room. It's dangerous.,NPC,'NPC Stay clear of the engine room. It's dangerous.,8
"LEO:Terra, we'll continue yesterday's conversation later...",Leo,"Terra, we'll continue yesterday's conversation later...",6
"MAYOR:Welcome, welcome! Magic...? What is this ""magic""?",Mayor,"Welcome, welcome! Magic...? What is this ""magic""?",7
MAYOR:No one is to divulge that we are able to use magic!,Mayor,No one is to divulge that we are able to use magic!,12
STRAGO:What a beautiful day.,Strago,What a beautiful day.,4
"RELM:Interceptor, please come back again and play!",Relm,"Interceptor, please come back again and play!",7
"M.TEK TROOPER:General Leo, prepare yourself!",M.Tek Trooper,"General Leo, prepare yourself!",4
LEO:No. I won't let this happen!,Leo,No. I won't let this happen!,6
MAYOR:I can only take some comfort in the fact that there were so few casualties.,Mayor,I can only take some comfort in the fact that there were so few casualties.,15
"GUNGHO:Is that you, Strago? Have you come back to hunt Hidon?",Gungho,"Is that you, Strago? Have you come back to hunt Hidon?",11
"GUNGHO:He'll never change. That's who he is! When you were younger you hunted Hidon, the legendary monster. But you quit before you found it...",Gungho,"He'll never change. That's who he is! When you were younger you hunted Hidon, the legendary monster. But you quit before you found it...",24
"STRAGO:I didn't really quit! It's just that, well, the monster lives only on Ebot's Rock, which has been submerged for some time.",Strago,"I didn't really quit! It's just that, well, the monster lives only on Ebot's Rock, which has been submerged for some time.",22
GUNGHO:You never could give me an honest answer.,Gungho,You never could give me an honest answer.,8
GUNGHO:What a buffoon!!,Gungho,What a buffoon!!,3
TERRA:I'm all right. I'm sure peace is within our grasp!,Terra,I'm all right. I'm sure peace is within our grasp!,10
LOCKE:I can't believe we played a major role in it all!,Locke,I can't believe we played a major role in it all!,11
CYAN:The Empire deserves the worst!,Cyan,The Empire deserves the worst!,5
EDGAR:We can't be smug. We must be thinking of our strategy.,Edgar,We can't be smug. We must be thinking of our strategy.,11
SABIN:Let me at the Empire!,Sabin,Let me at the Empire!,5
"STRAGO:In all my travels, and in all my years...",Strago,"In all my travels, and in all my years...",9
RELM:I know. Let me draw their portraits!,Relm,I know. Let me draw their portraits!,7
"SETZER:What's the most important thing in life? Being free of obligations! Otherwise, you lose the ability to gamble...",Setzer,"What's the most important thing in life? Being free of obligations! Otherwise, you lose the ability to gamble...",18
GAU:Gau become stronger on the Veldt.,Gau,Gau become stronger on the Veldt.,6
"ULTROS:I lose AGAIN! Well, today I've brought a pal! Mr. Chupon! Come on down!",Ultros,"I lose AGAIN! Well, today I've brought a pal! Mr. Chupon! Come on down!",14
ULTROS:Better not irritate him! He gets hungry when he's irritated...,Ultros,Better not irritate him! He gets hungry when he's irritated...,10
ULTROS:Mr. Chupon's taciturn but terribly powerful!,Ultros,Mr. Chupon's taciturn but terribly powerful!,6
ULTROS:I was drowsing the other day when Mr. Chupon gnawed on my head! He needed something to polish his teeth on!,Ultros,I was drowsing the other day when Mr. Chupon gnawed on my head! He needed something to polish his teeth on!,21
SHADOW:We meet again.,Shadow,We meet again.,3
"""Shadow!!""SHADOW:I'll be blown to bits before I can even collect my pay...",Shadow,I'll be blown to bits before I can even collect my pay...,12
"CID:I feel much better! Thanks, Celes!",Cid,"I feel much better! Thanks, Celes!",6
"CID:My dear, I...feel I'm not going to be around much longer...",Cid,"My dear, I...feel I'm not going to be around much longer...",11
"CID:Celes, thanks for all you've done for me!",Cid,"Celes, thanks for all you've done for me!",8
CID:Hackack!! I feel a little better!,Cid,Hackack!! I feel a little better!,6
CID:Cough...wheeze...I can't bear this any longer...,Cid,Cough...wheeze...I can't bear this any longer...,6
CID:I...I'm not long for this cruel new world...,Cid,I...I'm not long for this cruel new world...,8
CID:My worst nightmare is to think of you alone here on this wretched island...hack...wheeze!!,Cid,My worst nightmare is to think of you alone here on this wretched island...hack...wheeze!!,14
"CID:Cough...hack...ACK!! While I can still talk, I...wheeze...pant...want to thank you...cough!",Cid,"Cough...hack...ACK!! While I can still talk, I...wheeze...pant...want to thank you...cough!",10
"CELES:Granddad, here's a fish! Eat up!",Celes,"Granddad, here's a fish! Eat up!",6
"CID:Oh! Yum... Chomp, munch, chew...",Cid,"Oh! Yum... Chomp, munch, chew...",5
CELES:What's up?,Celes,What's up?,2
CID:Celes...the project that kept me going over the past year is down below. Go have a look at it!,Cid,Celes...the project that kept me going over the past year is down below. Go have a look at it!,19
"CELES:Granddad. You have to eat, or else... W...what's the matter?",Celes,"Granddad. You have to eat, or else... W...what's the matter?",10
CELES:No...NO!! You promised you'd stay here with me!!,Celes,No...NO!! You promised you'd stay here with me!!,8
"CELES:Granddad, ANSWER ME! Tell me you're just joking!",Celes,"Granddad, ANSWER ME! Tell me you're just joking!",8
CID:Celes... You must leave this place. You have to find your friends!,Cid,Celes... You must leave this place. You have to find your friends!,12
CELES:I know... But I'll bring 'em all back to meet you!,Celes,I know... But I'll bring 'em all back to meet you!,11
"CID:That Locke fellow, too, no doubt...",Cid,"That Locke fellow, too, no doubt...",6
CELES:I'll make you proud of me...Granddad...,Celes,I'll make you proud of me...Granddad...,6
