Original,Character,Dialogue,Wordcount
Hojo: Someone in SOLDIER should have no problem defeating this next one as well. Go on in.,Hojo,Someone in SOLDIER should have no problem defeating this next one as well. Go on in.,16
"Hojo: Hmph, I didn't notice you were SOLDIER. The world is full of useless classifications.",Hojo,"Hmph, I didn't notice you were SOLDIER. The world is full of useless classifications.",14
Zack: Did I hear you say something?,Zack,Did I hear you say something?,6
Hojo: You heard nothing. Let us begin.,Hojo,You heard nothing. Let us begin.,6
"Hojo: Hm, impressive... I think you have what it takes to be a study sample.",Hojo,"Hm, impressive... I think you have what it takes to be a study sample.",14
"Zack: Whatever that is, I don't think I want it.",Zack,"Whatever that is, I don't think I want it.",9
Hojo: You should be proud of yourself. It's only once every couple of years that we get someone like you.,Hojo,You should be proud of yourself. It's only once every couple of years that we get someone like you.,19
"Zack: Gee, I'm glad to have beaten THOSE odds...",Zack,"Gee, I'm glad to have beaten THOSE odds...",8
"Hojo: While we're here, how would you like to have a go against an extra-special program?",Hojo,"While we're here, how would you like to have a go against an extra-special program?",15
Zack: An extra-special program?,Zack,An extra-special program?,3
Hojo: It's a powerful program that I directly modified myself.,Hojo,It's a powerful program that I directly modified myself.,9
"Researcher (2): Professor Hojo! You're not pitting a human against that program, are you!?",Researcher ,"Professor Hojo! You're not pitting a human against that program, are you!?",12
Researcher (1): Not THAT one! Please say you're not serious!,Researcher ,Not THAT one! Please say you're not serious!,8
Hojo: It would be a great match for a wonderful study sample such as yourself... Hehehe...,Hojo,It would be a great match for a wonderful study sample such as yourself... Hehehe...,15
Zack: An extra-special program?,Zack,An extra-special program?,3
Hojo: Hm... You must be an outsider. Get out. I have work to do.,Hojo,Hm... You must be an outsider. Get out. I have work to do.,13
Hojo: So are you interested in fighting against my extra-special program?,Hojo,So are you interested in fighting against my extra-special program?,10
Researcher (2): You have to listen to me. That program is no joke. Do not go in there!,Researcher ,You have to listen to me. That program is no joke. Do not go in there!,16
Researcher (1): It may just cost your life! This program is not safe by ANY means!,Researcher ,It may just cost your life! This program is not safe by ANY means!,14
Zack: Maybe this isn't such a good idea...,Zack,Maybe this isn't such a good idea...,7
Hojo: Hm... You must be an outsider. Get out. I have work to do.,Hojo,Hm... You must be an outsider. Get out. I have work to do.,13
Hojo: So are you interested in fighting against my extra-special program?,Hojo,So are you interested in fighting against my extra-special program?,10
"Hojo: Hehehe...Hahahahaaa! You are a worthy study sample, indeed! You need not worry. Your remains shall become a valuable contribution to science. Now, my precious program, show him why I am great! All shall bow down powerless in your presence...",Hojo,"Hehehe...Hahahahaaa! You are a worthy study sample, indeed! You need not worry. Your remains shall become a valuable contribution to science. Now, my precious program, show him why I am great! All shall bow down powerless in your presence...",39
"Infantryman: Ohh, Mr. SOLDIER... My faith in you has been crushed...",Infantryman,"Ohh, Mr. SOLDIER... My faith in you has been crushed...",10
"Kunsel: Hey, Zack. So, the war's over...",Kunsel,"Hey, Zack. So, the war's over...",6
Zack: Yeah. Did you hear about all I did?,Zack,Yeah. Did you hear about all I did?,8
"Kunsel: The company reports don't mention you at all. And the TV news only talks about ""Sephiroth's remarkable bravery.""",Kunsel,"The company reports don't mention you at all. And the TV news only talks about ""Sephiroth's remarkable bravery.""",18
Zack: But Sephiroth was with B Unit...,Zack,But Sephiroth was with B Unit...,6
"Kunsel: Heroes are chosen by the media, that's just how it is.",Kunsel,"Heroes are chosen by the media, that's just how it is.",11
Zack: Thanks for crushing my dreams...,Zack,Thanks for crushing my dreams...,5
"Kunsel: Oh, come on! Cheer up, will ya?",Kunsel,"Oh, come on! Cheer up, will ya?",7
"Man: I thought it would be good for him to see inside the Shinra Building, but... He keeps asking me all these questions! I should have done my homework... *sigh*",Man,"I thought it would be good for him to see inside the Shinra Building, but... He keeps asking me all these questions! I should have done my homework... *sigh*",29
"Boy: Dad, look at this! What's that inside? Do you know?",Boy,"Dad, look at this! What's that inside? Do you know?",10
"Man: Hm? Well, Son, that's, uhh... You know... ... That's Shinra technology at its finest, that's what!",Man,"Hm? Well, Son, that's, uhh... You know... ... That's Shinra technology at its finest, that's what!",16
"Boy: Wow, so THIS is what technology looks like!",Boy,"Wow, so THIS is what technology looks like!",8
"Infantryman: If you ever get lost inside the Shinra Building, you should go to the Information Center, sir! The ladies at the Information Center can help you with anything you need to know, sir!",Infantryman,"If you ever get lost inside the Shinra Building, you should go to the Information Center, sir! The ladies at the Information Center can help you with anything you need to know, sir!",33
"Receptionist: Oh, hello. You're Zack, SOLDIER 2nd Class, right? (If I'm going to have an office romance, my man has to be an executive or better.) (Sorry, but 2nd Class isn't gonna cut it.)",Receptionist,"Oh, hello. You're Zack, SOLDIER 2nd Class, right? (If I'm going to have an office romance, my man has to be an executive or better.) (Sorry, but 2nd Class isn't gonna cut it.)",33
"Receptionist: Good day, sir. Welcome to the Shinra Building Information Center. Please come see me anytime you have questions concerning the Shinra Building.",Receptionist,"Good day, sir. Welcome to the Shinra Building Information Center. Please come see me anytime you have questions concerning the Shinra Building.",22
"Zack: Hmmm, what do I need to know?",Zack,"Hmmm, what do I need to know?",7
"Receptionist: Zack Fair, SOLDIER. One moment, please. ... You have a meeting scheduled with Director Lazard in the SOLDIER Director's Office.",Receptionist,"Zack Fair, SOLDIER. One moment, please. ... You have a meeting scheduled with Director Lazard in the SOLDIER Director's Office.",20
"Employee: The astronaut is going to be Cid Highwind, the legendary pilot who the airship is named after.",Employee,"The astronaut is going to be Cid Highwind, the legendary pilot who the airship is named after.",17
"Boy: Whoa! A Hardy-Daytona! This is beyond awesome! When I grow up, I'm gonna own the highway on this thing!",Boy,"Whoa! A Hardy-Daytona! This is beyond awesome! When I grow up, I'm gonna own the highway on this thing!",19
"Employee (to the man): This is the Highwind, the high-speed airship, developed with generous funding from the Shinra Company. It was named after the captain, Cid Highwind. It's still in its testing phase, but we expect it to soon become a Shinra symbol--just like Midgar.",Employee ,"This is the Highwind, the high-speed airship, developed with generous funding from the Shinra Company. It was named after the captain, Cid Highwind. It's still in its testing phase, but we expect it to soon become a Shinra symbol--just like Midgar.",41
"Employee (to Zack): Ah, Mister SOLDIER. I was just talking to his gentleman about this particular exhibit.",Employee ,"Ah, Mister SOLDIER. I was just talking to his gentleman about this particular exhibit.",14
Man (to the employee): Wow! This airship looks incredible! I'm amazed that Shinra can make something like this fly through the skies!,Man ,Wow! This airship looks incredible! I'm amazed that Shinra can make something like this fly through the skies!,18
"Man (to Zack): Wha!? No, I didn't ask her to tell me about the exhibit just so I could get close to her! No way! Well, I just, you know, have a genuine interest in the Shinra Company's mastery of science...",Man ,"Wha!? No, I didn't ask her to tell me about the exhibit just so I could get close to her! No way! Well, I just, you know, have a genuine interest in the Shinra Company's mastery of science...",38
Infantryman: I'm in the middle of a pursuit! Please don't talk to me right now!,Infantryman,I'm in the middle of a pursuit! Please don't talk to me right now!,14
"Genesis Fan: There's just no way... I don't believe it... Our dear Genesis, killed in action!? It has to be a lie...or some kind of mistake... Oooh! I just can't stand still! Ah!? A mail from headquarters!",Genesis Fan,"There's just no way... I don't believe it... Our dear Genesis, killed in action!? It has to be a lie...or some kind of mistake... Oooh! I just can't stand still! Ah!? A mail from headquarters!",35
Genesis Fan: One last...farewell...? For Genesis? No! I'm not ready to accept that yet! I...I...I just can't stand still! I've gotta run!,Genesis Fan,One last...farewell...? For Genesis? No! I'm not ready to accept that yet! I...I...I just can't stand still! I've gotta run!,20
"Angeal Fan: ...How could our dear Angeal be killed in action? I still can't believe it... We'll never see his handsome smile again... But this isn't the end for us. We, the fans, have to carry on. Huh? A mail from headquarters? Wh-what is this!?",Angeal Fan,"...How could our dear Angeal be killed in action? I still can't believe it... We'll never see his handsome smile again... But this isn't the end for us. We, the fans, have to carry on. Huh? A mail from headquarters? Wh-what is this!?",43
Angeal Fan: Angeal's unofficial profile! This is priceless. Pretty snazzy of headquarters to be sending out stuff like this in our time of grief... Angeal must be watching over us from up above. Let us keep our honor in our activities!,Angeal Fan,Angeal's unofficial profile! This is priceless. Pretty snazzy of headquarters to be sending out stuff like this in our time of grief... Angeal must be watching over us from up above. Let us keep our honor in our activities!,39
"Sephiroth Fan: Shinra News is reporting that two 1st Classes, Angeal and Genesis, have been killed in action. That goes to show that Sephiroth is SOLDIER's greatest. He's going to be more popular than ever.",Sephiroth Fan,"Shinra News is reporting that two 1st Classes, Angeal and Genesis, have been killed in action. That goes to show that Sephiroth is SOLDIER's greatest. He's going to be more popular than ever.",33
"Son: Angeal's been killed in action, right? I saw it on Shinra News. I thought the news would make Mom snap out of it, but it looks like she still wants to be a groupie...",Son,"Angeal's been killed in action, right? I saw it on Shinra News. I thought the news would make Mom snap out of it, but it looks like she still wants to be a groupie...",34
"Woman: What is it? Are you trying to pick me up, too? (SOLDIER... I hope he goes away soon...)",Woman,"What is it? Are you trying to pick me up, too? (SOLDIER... I hope he goes away soon...)",18
"Man: Judging from your looks...you're a SOLDIER guy from Shinra, aren't you?",Man,"Judging from your looks...you're a SOLDIER guy from Shinra, aren't you?",11
"Zack: Yeah, I'm in SOLDIER. Zack's the name.",Zack,"Yeah, I'm in SOLDIER. Zack's the name.",7
"Man: Hmph. I don't know where you Shinra people get off, being so arrogant... So what do you think is up with the herds of monsters roaming around Midgar and Kalm?",Man,"Hmph. I don't know where you Shinra people get off, being so arrogant... So what do you think is up with the herds of monsters roaming around Midgar and Kalm?",30
Zack: Around Midgar?,Zack,Around Midgar?,2
"Man: What? Don't tell me you didn't know about this. Didn't you say you were in SOLDIER? Then here's something else you should know. The study of planet life tells of the legend of ""Weapons,"" guardians of the planet. When they sense the planet's danger, they are roused to destroy ""that which ills the planet.""",Man,"What? Don't tell me you didn't know about this. Didn't you say you were in SOLDIER? Then here's something else you should know. The study of planet life tells of the legend of ""Weapons,"" guardians of the planet. When they sense the planet's danger, they are roused to destroy ""that which ills the planet.""",54
Zack: So? What does that have to do with the monsters?,Zack,So? What does that have to do with the monsters?,10
"Man: ""That which ills the planet."" Sounds like the Shinra Company to me.",Man,"""That which ills the planet."" Sounds like the Shinra Company to me.",12
"Zack: Hahaha. You've got a wild imagination, buddy. So you're saying these legendary ""Weapons"" are out to get Shinra? Please. They're just monsters!",Zack,"Hahaha. You've got a wild imagination, buddy. So you're saying these legendary ""Weapons"" are out to get Shinra? Please. They're just monsters!",22
Man: Hmph. Laugh it up while you can.,Man,Hmph. Laugh it up while you can.,7
"Man: I studied planet life in Cosmo Canyon. Shinra is doing all sorts of things in all parts of the world. You might not know them, but I do.",Man,"I studied planet life in Cosmo Canyon. Shinra is doing all sorts of things in all parts of the world. You might not know them, but I do.",28
"Employee: Let me ask you something, Mister SOLDIER. Do you know a dandy gentleman on a black chocobo?",Employee,"Let me ask you something, Mister SOLDIER. Do you know a dandy gentleman on a black chocobo?",17
Zack: A gentleman on a black chocobo?,Zack,A gentleman on a black chocobo?,6
"Employee: You don't know him, huh? I guess he's not famous...",Employee,"You don't know him, huh? I guess he's not famous...",10
"Employee: No way! You know him too? He looks so suave in his ten-gallon hat. And he's such a nice guy, too!",Employee,"No way! You know him too? He looks so suave in his ten-gallon hat. And he's such a nice guy, too!",21
"Employee: Just the other day, on my way to Kalm, I was attacked by monsters. You've heard about them roaming around Midgar and Kalm, haven't you? Well, that's when he saved me. The dashing man on the jet-black chocobo... I'd rather trust my life to him than any average SOLDIER guy.",Employee,"Just the other day, on my way to Kalm, I was attacked by monsters. You've heard about them roaming around Midgar and Kalm, haven't you? Well, that's when he saved me. The dashing man on the jet-black chocobo... I'd rather trust my life to him than any average SOLDIER guy.",50
"Employee: Let me ask you something, Mister SOLDIER. Do you know a dandy gentleman on a black chocobo? I wonder where he is now. My prince... I mean, the chocobo-riding prince...",Employee,"Let me ask you something, Mister SOLDIER. Do you know a dandy gentleman on a black chocobo? I wonder where he is now. My prince... I mean, the chocobo-riding prince...",30
"Genesis Fan: I can't believe that Genesis has been killed in action... Please rest in peace, dear Genesis... Your search for truth in LOVELESS will be carried on by the Study Group.",Genesis Fan,"I can't believe that Genesis has been killed in action... Please rest in peace, dear Genesis... Your search for truth in LOVELESS will be carried on by the Study Group.",30
Genesis Fan: LOVELESS is an old epic poem whose final act has been scattered and lost. So experts always get into heated debates about their interpretations of the final act. I was deeply affected by Genesis's interpretations. It was thanks to Genesis that I became so engrossed in LOVELESS.,Genesis Fan,LOVELESS is an old epic poem whose final act has been scattered and lost. So experts always get into heated debates about their interpretations of the final act. I was deeply affected by Genesis's interpretations. It was thanks to Genesis that I became so engrossed in LOVELESS.,47
