Original,Character,Dialogue,Wordcount
Reynn:Excuse me. Would you mind if we rested here a bit?,Reynn,Excuse me. Would you mind if we rested here a bit?,11
Caravan Member:Sure! You can stay just as long as you like.,Caravan Member,Sure! You can stay just as long as you like.,10
Caravan Member:Here. Some sunscreen. Help yourself.,Caravan Member,Here. Some sunscreen. Help yourself.,5
"Reynn:Oh, you don't mind?",Reynn,"Oh, you don't mind?",4
Caravan Member:Please! Go crazy!,Caravan Member,Please! Go crazy!,3
Lann:Sunscreen force fields...applied and activated!,Lann,Sunscreen force fields...applied and activated!,5
Reynn:Thank you so much!,Reynn,Thank you so much!,4
"Lann:Now I'm all lathered up, I can smell 'em.",Lann,"Now I'm all lathered up, I can smell 'em.",9
Reynn:Smell what?,Reynn,Smell what?,2
Lann:Mirages! Over there!,Lann,Mirages! Over there!,3
Tama:Over the-where? To the north?,Tama,Over the-where? To the north?,5
"Lann:Despite the harsh desert climate, Mirages here are full of life.",Lann,"Despite the harsh desert climate, Mirages here are full of life.",11
Reynn:When did we step into a documentary?,Reynn,When did we step into a documentary?,7
Lann:Uh...a docu-what?,Lann,Uh...a docu-what?,2
Tama:A Bahamutian the-soldier!,Tama,A Bahamutian the-soldier!,3
Reynn:But why here?!,Reynn,But why here?!,3
"Lann:Um, Reynn? That creepy noise that we've been hearingI think it's getting the opposite of not less quieter.",Lann,"Um, Reynn? That creepy noise that we've been hearing—I think it's getting the opposite of not less quieter.",18
Reynn:'Scuse me? I'm not even going to attempt to untangle that statement...,Reynn,'Scuse me? I'm not even going to attempt to untangle that statement...,12
"Tama:In other the-words, this isn't going to end the-well...",Tama,"In other the-words, this isn't going to end the-well...",9
Lann:Huh? The sky's gone all orangey.,Lann,Huh? The sky's gone all orangey.,6
Reynn:It's getting late. We're taking too long.,Reynn,It's getting late. We're taking too long.,7
Tama:We'd better get the-clear of here before the sun goes down.,Tama,We'd better get the-clear of here before the sun goes down.,11
Lann:Oh my gosh... How many of them are wriggling around down there?,Lann,Oh my gosh... How many of them are wriggling around down there?,12
"Reynn:Well, whatever the answer is...DON'T TELL ME!",Reynn,"Well, whatever the answer is...DON'T TELL ME!",7
Lann:These things have been under us the whole time?,Lann,These things have been under us the whole time?,9
Tama:More than you can possibly the-imagine.,Tama,More than you can possibly the-imagine.,6
Reynn:Aaah! I said don't tell me about it!,Reynn,Aaah! I said don't tell me about it!,8
???:Are you trying to get killed?!,? ? ?,Are you trying to get killed?!,6
Lightning:I won't make it...!,Lightning,I won't make it...!,4
"Lightning:What just Whatever, I'll take it!",Lightning,"What just— Whatever, I'll take it!",6
"Reynn:I don't know what you did, but thanks.",Reynn,"I don't know what you did, but thanks.",8
"Lightning:Save it for later. The longer we all stay out here, the shorter we'll live.",Lightning,"Save it for later. The longer we all stay out here, the shorter we'll live.",15
"Lann:Dude, what?",Lann,"Dude, what?",2
Lightning:Come on!,Lightning,Come on!,2
"Reynn:Uh, right!",Reynn,"Uh, right!",2
Lann:Got it!,Lann,Got it!,2
Tama:The-run like the wind!,Tama,The-run like the wind!,4
Caravan Member:I just want to forget those sand worms ever existed...,Caravan Member,I just want to forget those sand worms ever existed...,10
Caravan Member:The moon is a thing of beauty tonight.,Caravan Member,The moon is a thing of beauty tonight.,8
Caravan Member:You can always find refuge from the desert here. Make sure you rest up before attempting to cross.,Caravan Member,You can always find refuge from the desert here. Make sure you rest up before attempting to cross.,18
Lightning:Surprising. I never thought the Jiants from the Hills would have so much trouble crossing a desert.,Lightning,Surprising. I never thought the Jiants from the Hills would have so much trouble crossing a desert.,17
Lann:Oh! So then you've heard of us.,Lann,Oh! So then you've heard of us.,7
"Reynn:Why are you so happy about that? Trust me, we donotwant fame.",Reynn,"Why are you so happy about that? Trust me, we do not want fame.",12
Hospitable Woman:This'll warm you right up.,Hospitable Woman,This'll warm you right up.,5
Lann:Oh. Thanks!,Lann,Oh. Thanks!,2
Lightning:The keys from the prophecy? Interesting... That explains some things.,Lightning,The keys from the prophecy? Interesting... That explains some things.,10
Reynn:So you've heard of them? I don't suppose you can tell us more?,Reynn,So you've heard of them? I don't suppose you can tell us more?,13
"Lightning:...There are four: earth, fire, water, and shadow, if I remember correctly.",Lightning,"...There are four earth, fire, water, and shadow, if I remember correctly.",12
Lann:You wouldn't also happen to know where the keys are hidden?,Lann,You wouldn't also happen to know where the keys are hidden?,11
Reynn:Is something wrong?,Reynn,Is something wrong?,3
Lightning:Oh... Sorry. I've never heard exactly where the keys might be hidden.,Lightning,Oh... Sorry. I've never heard exactly where the keys might be hidden.,12
Hospitable Woman:I might know something about that.,Hospitable Woman,I might know something about that.,6
"Hospitable Woman:The Key of Earth...lies in the ""cradle of mako's light.""",Hospitable Woman,"The Key of Earth...lies in the ""cradle of mako's light.""",10
Lann:Ohhh! That sounds nice and specific.,Lann,Ohhh! That sounds nice and specific.,6
Lightning:Wait. Is that from the Crimson Prophecy's missing verse?,Lightning,Wait. Is that from the Crimson Prophecy's missing verse?,9
"Hospitable Woman:Yes. You know much, traveler.",Hospitable Woman,"Yes. You know much, traveler.",5
"Reynn:Time out. What is this ""missing verse""?",Reynn,"Time out. What is this ""missing verse""?",7
Lightning:They say that part of the original prophecy was omitted from subsequent copies.,Lightning,They say that part of the original prophecy was omitted from subsequent copies.,13
"Hospitable Woman:Oh, I haven't read it myself. I heard it from someone who has.",Hospitable Woman,"Oh, I haven't read it myself. I heard it from someone who has.",13
"Lann:And Bahamut's castle? You, uh...probably don't know that much.",Lann,"And Bahamut's castle? You, uh...probably don't know that much.",9
Reynn:How would she know wherethatis?,Reynn,How would she know where that is?,5
Hospitable Woman:I don'tknow...but therearewhispers.,Hospitable Woman,I don't know...but there are whispers.,3
Lann:Seriously?!,Lann,Seriously?!,1
"Hospitable Woman:This is merely a rumor, but...",Hospitable Woman,"This is merely a rumor, but...",6
"Reynn:Heralds... So then, the king who founded Bahamut.",Reynn,"Heralds... So then, the king who founded Bahamut.",8
"Lann:Cool! So, all we have to do is get those four keys, and then haul hiney over to the Crystal Tower, am I right?",Lann,"Cool! So, all we have to do is get those four keys, and then haul hiney over to the Crystal Tower, am I right?",24
"Reynn:Yeah, from the sound of it...",Reynn,"Yeah, from the sound of it...",6
Lann:*Yaaawwwn* All this reassuring info is making me sleepy.,Lann,*Yaaawwwn* All this reassuring info is making me sleepy.,9
"Reynn:*Yaaawwwn* Don't yawn, Lann. You're making me yawn too.",Reynn,"*Yaaawwwn* Don't yawn, Lann. You're making me yawn too.",9
Lann:What do you say we just...turn in here for the day...,Lann,What do you say we just...turn in here for the day...,11
"Reynn:Yeah, okay...",Reynn,"Yeah, okay...",2
"Lann:Good night, Reynn...",Lann,"Good night, Reynn...",3
Reynn:Good night...,Reynn,Good night...,2
Reynn:Wh...what is...that noise?,Reynn,Wh...what is...that noise?,3
Lann:Nnn... Now what...,Lann,Nnn... Now what...,3
Lightning:Agh?!,Lightning,Agh?!,1
Reynn:That chain...,Reynn,That chain...,2
Lann:The Federation... What aretheydoing here?,Lann,The Federation... What are they doing here?,5
Lightning:We were careless... The drinks...last night...,Lightning,We were careless... The drinks...last night...,6
Reynn:What? They were,Reynn,What? They were—,3
"Lann:Dude, my body... I can barely...",Lann,"Dude, my body... I can barely...",6
"???:No heroics, please.",? ? ?,"No heroics, please.",3
Edgar:Hey now. That is certainly no way for us to treat a lady.,Edgar,Hey now. That is certainly no way for us to treat a lady.,13
Plumed Knight:Heh. Rubbish.,Plumed Knight,Heh. Rubbish.,2
Lann:Who's the knight?,Lann,Who's the knight?,3
Reynn:The Federation. Who else could it be?,Reynn,The Federation. Who else could it be?,7
Edgar:I believe our arrangement...said the Jiants were mine to attend to.,Edgar,I believe our arrangement...said the Jiants were mine to attend to.,11
"Reynn:""Attend to""? That sounds...awfully churlish to me...!",Reynn,"""Attend to""? That sounds...awfully churlish to me...!",7
"Edgar:Ah, but no. See, you may be a Jiant, but my attention...I save forrealgrown-ups.",Edgar,"Ah, but no. See, you may be a Jiant, but my attention...I save for real grown-ups.",14
Lann:That's it! Nobody talks to her like that!,Lann,That's it! Nobody talks to her like that!,8
Reynn:Lann!,Reynn,Lann!,1
"Edgar:Let's try to keep things civil, if you don't mind. Please don't struggle.",Edgar,"Let's try to keep things civil, if you don't mind. Please don't struggle.",13
Lann:Wh-what is going on?,Lann,Wh-what is going on?,4
Reynn:I...I don't know...,Reynn,I...I don't know...,3
???:Chapter 14 - Lost Powers,? ? ?,Chapter 14 - Lost Powers,5
"Lann:Sis, are you okay?",Lann,"Sis, are you okay?",4
Reynn:I think so... Areyouokay?,Reynn,I think so... Are you okay?,4
Lann:Yeah... Except...,Lann,Yeah... Except...,2
Lann:What did they do? ...Ow!,Lann,What did they do? ...Ow!,5
Male Lilikin (2):......,Male Lilikin ,......,1
Reynn:Excuse me. Do you know where we are?,Reynn,Excuse me. Do you know where we are?,8
"Man in Rags:Huh? Jiants, eh? Heh. Now what did you do to get thrown intothissorry place?",Man in Rags,"Huh? Jiants, eh? Heh. Now what did you do to get thrown into this sorry place?",14
"Lann:Dude,prison?For real?",Lann,"Dude, prison? For real?",2
"Man in Rags:Well, they call it prison, but it's more like a death sentence.",Man in Rags,"Well, they call it prison, but it's more like a death sentence.",12
Reynn:That can't be! Theremustbe a way out of here!,Reynn,That can't be! There must be a way out of here!,9
"Man in Rags:Oh, wouldn't that be nice? But you can forget about it.",Man in Rags,"Oh, wouldn't that be nice? But you can forget about it.",11
Lann:Sentient machines?,Lann,Sentient machines?,2
Reynn:They're not Mirages?,Reynn,They're not Mirages?,3
Man in Rags:How's a lowly prisoner like me to know? But I suppose that they must not be.,Man in Rags,How's a lowly prisoner like me to know? But I suppose that they must not be.,16
Man in Rags:Are you two heading out? Then you'd better watch your back.,Man in Rags,Are you two heading out? Then you'd better watch your back.,11
Lann:What'n the...,Lann,What'n the...,2
Man in Rags:That would be the castle submerging.,Man in Rags,That would be the castle submerging.,6
"Reynn:Now that I think of it, the castledidseem to appear out of nowhere.",Reynn,"Now that I think of it, the castle did seem to appear out of nowhere.",13
"Man in Rags:I heard the first time they poked around here, the castle plowed forward, and they ended up having to redraw all the maps. Least that's the story.",Man in Rags,"I heard the first time they poked around here, the castle plowed forward, and they ended up having to redraw all the maps. Least that's the story.",27
Lann:Nngh... Aaah!,Lann,Nngh... Aaah!,2
Reynn:Huh? She's not answering?,Reynn,Huh? She's not answering?,4
"Lann:No way, dude. You don't think...",Lann,"No way, dude. You don't think...",6
Reynn:Did we lose our powers? As Keepers?,Reynn,Did we lose our powers? As Keepers?,7
"Lann:Oh, come on. That's just...crazy.",Lann,"Oh, come on. That's just...crazy.",5
Reynn:Any ideas?,Reynn,Any ideas?,2
"Lann:""Any ideas""? I don't see a Gate.",Lann,"""Any ideas""? I don't see a Gate.",7
Reynn:That's for sure.,Reynn,That's for sure.,3
"Reynn:Still, without Tama, we might just...die here.",Reynn,"Still, without Tama, we might just...die here.",7
Lann:What? We're not gonna,Lann,What? We're not gonna—,4
Reynn:How do we do this without any Mirages?,Reynn,How do we do this without any Mirages?,8
Lann:I don't know. But we've got to try!,Lann,I don't know. But we've got to try!,8
Lann:No... I won't,Lann,No... I won't—,3
Reynn:I can't believe...this is it...,Reynn,I can't believe...this is it...,5
???:You the Jiants from the Hills?,? ? ?,You the Jiants from the Hills?,6
Squall:Hmm? Are you okay?,Squall,Hmm? Are you okay?,4
Reynn:Oh! Yes. I'm fine. Thank you.,Reynn,Oh! Yes. I'm fine. Thank you.,6
"Lann:Uh, I'm okay too. Talk about close calls.",Lann,"Uh, I'm okay too. Talk about close calls.",8
Squall:A littletooclose. I'm Squall.,Squall,A little too close. I'm Squall.,4
Lann:What's this?,Lann,What's this?,2
Reynn:A box?,Reynn,A box?,2
"Squall:Sort of. It's an eldbox, a kind of artifact...with some modern improvements.",Squall,"Sort of. It's an eldbox, a kind of artifact...with some modern improvements.",12
Reynn:Huh? You mean prismariums?,Reynn,Huh? You mean prismariums?,4
Squall:Aha. Isthatwhat you call 'em?,Squall,Aha. Is that what you call 'em?,5
Reynn:Capture them?,Reynn,Capture them?,2
Squall:Give it a try.,Squall,Give it a try.,4
Lann:Whoa! Too cool!,Lann,Whoa! Too cool!,3
"Reynn:Squall, whose side are you on? I don't get why you'd help us.",Reynn,"Squall, whose side are you on? I don't get why you'd help us.",13
"Squall:I'll tell you on the way, but we need to go.",Squall,"I'll tell you on the way, but we need to go.",11
"Squall:Me, I'm with SeeD, a mercenary group in the League of S. We fight against the Federation.",Squall,"Me, I'm with SeeD, a mercenary group in the League of S. We fight against the Federation.",17
Reynn:Quistis...was... Oh! She gave us the fastcraft!,Reynn,Quistis...was... Oh! She gave us the fastcraft!,7
"Lann:Ohhh, so she's in the League of S! The lass in glasses.",Lann,"Ohhh, so she's in the League of S! The lass in glasses.",12
"Squall:Heh. That's right. She's an officer, in fact.",Squall,"Heh. That's right. She's an officer, in fact.",8
Lann:Wow! I didn't know she was a big shot.,Lann,Wow! I didn't know she was a big shot.,9
Reynn:So why are you here helping us out like this? I don't suppose it's to...make up for the waterfall.,Reynn,So why are you here helping us out like this? I don't suppose it's to...make up for the waterfall.,19
"Squall:Hm? Sorry, but I don't think she ever mentioned a waterfall.",Squall,"Hm? Sorry, but I don't think she ever mentioned a waterfall.",11
Lann:What? That creep? Why?,Lann,What? That creep? Why?,4
Squall:You've seen the anchor that's latched on to the desert castle. Edgar's kingdom?,Squall,You've seen the anchor that's latched on to the desert castle. Edgar's kingdom?,13
"Squall:In order to break loose of it, we'll need the mako energy which lies dormant beneath this facility.",Squall,"In order to break loose of it, we'll need the mako energy which lies dormant beneath this facility.",18
"Reynn:Are you sure that this ""mako"" energy is that strong?",Reynn,"Are you sure that this ""mako"" energy is that strong?",10
Squall:Yeah. Trust me.,Squall,Yeah. Trust me.,3
"Reynn:So wait, you mean...",Reynn,"So wait, you mean...",4
Squall:Yep. This isn't a coincidence.,Squall,Yep. This isn't a coincidence.,5
"Lann:Whoa whoa whoa whoa. So then, why didn't he justaskus?",Lann,"Whoa whoa whoa whoa. So then, why didn't he just ask us?",10
Squall:Figaro didn't join the Federation willingly. It's under constant watch.,Squall,Figaro didn't join the Federation willingly. It's under constant watch.,10
Reynn:Life and death? Sounds like what that freak in the golden mask said back in Saronia.,Reynn,Life and death? Sounds like what that freak in the golden mask said back in Saronia.,16
"Lann:So like, what's this job we're supposed to do?",Lann,"So like, what's this job we're supposed to do?",9
"Reynn:Oh. Well, that makes sense, then.",Reynn,"Oh. Well, that makes sense, then.",6
Squall:Right. We were hoping that you two would be able to keep the Mirages at bay.,Squall,Right. We were hoping that you two would be able to keep the Mirages at bay.,16
"Reynn:Well, um...we don't really know. I mean, they've never been suppressed before...",Reynn,"Well, um...we don't really know. I mean, they've never been suppressed before...",12
"Lann:Oops. So does that mean we, like, broke the master plan?",Lann,"Oops. So does that mean we, like, broke the master plan?",11
"Squall:If we have to do this without any Keepers, then yes. The master plan is toast.",Squall,"If we have to do this without any Keepers, then yes. The master plan is toast.",16
Reynn:Heh heh...,Reynn,Heh heh...,2
"Squall:But, the operation's in motion.",Squall,"But, the operation's in motion.",5
"Squall:It's possible, but I can't promise you. Now, enough talking. Let's press on.",Squall,"It's possible, but I can't promise you. Now, enough talking. Let's press on.",13
Lann:Aaah! This one looks a lot nastier than the others!,Lann,Aaah! This one looks a lot nastier than the others!,10
"Reynn:Lann, be careful!",Reynn,"Lann, be careful!",3
Reynn:Why are there so many?,Reynn,Why are there so many?,5
"Lann:Hey, you can't take them all on!",Lann,"Hey, you can't take them all on!",7
Reynn:We'll stay!,Reynn,We'll stay!,2
Squall:No. This ismyjob.,Squall,No. This is my job.,3
"Lann:Uh, wait!",Lann,"Uh, wait!",2
Reynn:Come on.,Reynn,Come on.,2
Lann:Are you serious?,Lann,Are you serious?,3
Reynn:We can't help him. We'd only get in the way. Let's just...do what he says.,Reynn,We can't help him. We'd only get in the way. Let's just...do what he says.,15
Lann:...All right.,Lann,...All right.,2
???:Chapter 15 - The Mako Reactor and the Black Mages,? ? ?,Chapter 15 - The Mako Reactor and the Black Mages,10
Lann:That must be the agent up there.,Lann,That must be the agent up there.,7
Reynn:Wait. Something's not right.,Reynn,Wait. Something's not right.,4
Reynn:Aaah!,Reynn,Aaah!,1
Lann:Hey! Why's she attacking us?,Lann,Hey! Why's she attacking us?,5
Shelke:Should I assume I've won?,Shelke,Should I assume I've won?,5
"Lann:Nngh... If I look dead to you, then guess again!",Lann,"Nngh... If I look dead to you, then guess again!",10
Reynn:Lann!,Reynn,Lann!,1
Reynn:Agh!,Reynn,Agh!,1
Shelke:Good. That's more like it.,Shelke,Good. That's more like it.,5
Shelke:Countertek deployed. There is no method they can utilize...that I can't neutralize.,Shelke,Countertek deployed. There is no method they can utilize...that I can't neutralize.,12
Tama:Wakey the-wakey wakey!,Tama,Wakey the-wakey wakey!,3
Lann:Huh? Tama!,Lann,Huh? Tama!,2
"Tama:That's the-me! Boy, am I ever the-glad to see you!",Tama,"That's the-me! Boy, am I ever the-glad to see you!",10
Lann:Dude. Finally!,Lann,Dude. Finally!,2
Reynn:What a relief. We're all fixed!,Reynn,What a relief. We're all fixed!,6
"Tama:When I realized I couldn't the-reach you, I was so the-upset!",Tama,"When I realized I couldn't the-reach you, I was so the-upset!",11
"Shelke:If your powers have recovered, we need to keep going.",Shelke,"If your powers have recovered, we need to keep going.",10
"Tama:Oh! Isn't Shelke here the-completely amazing? She's the-with the, uh... Oh, that's the-right, the League of S!",Tama,"Oh! Isn't Shelke here the-completely amazing? She's the-with the, uh... Oh, that's the-right, the League of S!",17
Reynn:I knew it! Sheisthe other agent!,Reynn,I knew it! She is the other agent!,6
Shelke:So. Are you done? Because we need to keep,Shelke,So. Are you done? Because we need to keep—,9
"Tama:That thing she did, I think that it's called Counter-the-tek?",Tama,"That thing she did, I think that it's called Counter-the-tek?",10
Shelke:Yes... That's right.,Shelke,Yes... That's right.,3
Lann:Whoa. That's so cool!,Lann,Whoa. That's so cool!,4
Tama:And that's the-what she used to remove your suppressors!,Tama,And that's the-what she used to remove your suppressors!,9
Shelke:What? Th-that is not true at all! I was...completely in control.,Shelke,What? Th-that is not true at all! I was...completely in control.,11
"Tama:If you ask the-me, she's a Champion! Woo! How can you not the-love her! Am I the-right?",Tama,"If you ask the-me, she's a Champion! Woo! How can you not the-love her! Am I the-right?",17
Reynn:You sure are. Thank you for the help.,Reynn,You sure are. Thank you for the help.,8
Lann:Yeah! You're the bestest!,Lann,Yeah! You're the bestest!,4
Shelke:I...I don't have time for this.,Shelke,I...I don't have time for this.,6
Shelke:C-can we go? This job won't take care of itself.,Shelke,C-can we go? This job won't take care of itself.,10
Shelke:Watch your step here. This area is full of Mirages.,Shelke,Watch your step here. This area is full of Mirages.,10
"Lann:Hey, wegotthis.",Lann,"Hey, we got this.",2
Reynn:Oh yeah. This right here is our time to shine.,Reynn,Oh yeah. This right here is our time to shine.,10
Tama:This the-one is called a Zap symbol.,Tama,This the-one is called a Zap symbol.,7
Lann:Huh? Why didn't it do anything?,Lann,Huh? Why didn't it do anything?,6
Tama:That device had numbers the-written on it. Surely it must mean the-something?,Tama,That device had numbers the-written on it. Surely it must mean the-something?,12
"Reynn:Hmm, numbers, huh? ...Maybe it has something to do with the order we're supposed to zap things in?",Reynn,"Hmm, numbers, huh? ...Maybe it has something to do with the order we're supposed to zap things in?",18
Tama:Only one way to find the-out!,Tama,Only one way to find the-out!,6
Reynn:There's something strange about these Mirages...,Reynn,There's something strange about these Mirages...,6
Tama:I think some of them are unimprismable unless you use eldboxes like the one Squall the-gave you.,Tama,I think some of them are unimprismable unless you use eldboxes like the one Squall the-gave you.,17
Lann:Huh? Say that again?,Lann,Huh? Say that again?,4
"Reynn:You mean they're machines, not Mirages?",Reynn,"You mean they're machines, not Mirages?",6
"Tama:Maybe machines, or the-maybe...",Tama,"Maybe machines, or the-maybe...",4
Lann:Okay! It's forgotten!,Lann,Okay! It's forgotten!,3
"Reynn:...Well, at least we know how to imprism them. For now.",Reynn,"...Well, at least we know how to imprism them. For now.",11
Tama:I've got a bad the-feeling about this.,Tama,I've got a bad the-feeling about this.,7
"Lann:Uh, Reynn, what do all those numbers floating above us mean?",Lann,"Uh, Reynn, what do all those numbers floating above us mean?",11
"Reynn:Hey! I said no fourth-wall stuff! Whatever it is, it's not good.",Reynn,"Hey! I said no fourth-wall stuff! Whatever it is, it's not good.",12
Tama:Let's get the-out of here!,Tama,Let's get the-out of here!,5
Lann:Huh? Isn't this the entrance?,Lann,Huh? Isn't this the entrance?,5
"Reynn:Keep going! Trust me, this is the right way!",Reynn,"Keep going! Trust me, this is the right way!",9
"Lann:Okay! Roger that, full speed ahead!",Lann,"Okay! Roger that, full speed ahead!",6
Tama:I guess we're the-doing this again!,Tama,I guess we're the-doing this again!,6
Lann:Wh...what the honk?,Lann,Wh...what the honk?,3
Tama:You don't...think they're all the-gonna...,Tama,You don't...think they're all the-gonna...,5
"Reynn:Heh heh... Looks like a MAGE-er problem... Get it? ""Mage""?",Reynn,"Heh heh... Looks like a MAGE-er problem... Get it? ""Mage""?",10
Reynn:Do you think they're Mirages?,Reynn,Do you think they're Mirages?,5
Tama:I can definitely the-sense a similarity!,Tama,I can definitely the-sense a similarity!,6
Lann:Then we know exactly what to do with them.,Lann,Then we know exactly what to do with them.,9
"Reynn:Whoa, what?",Reynn,"Whoa, what?",2
Vivi:*Cough cough* Hey! Who made all this smoke?,Vivi,*Cough cough* Hey! Who made all this smoke?,8
Shelke:Hm? So it can talk.,Shelke,Hm? So it can talk.,5
Tama:I the-heard it speak too!,Tama,I the-heard it speak too!,5
Vivi:Whoa! A Mirage that cantalk?!,Vivi,Whoa! A Mirage that can talk?!,5
Shelke:Hm? So she can. That is odd.,Shelke,Hm? So she can. That is odd.,7
Reynn:Heh heh... Youjustnoticed?,Reynn,Heh heh... You just noticed?,3
"Lann:So, kid. Your name is Vivi?",Lann,"So, kid. Your name is Vivi?",6
Reynn:So your friends thereare all of them able to talk just like you do?,Reynn,So your friends there—are all of them able to talk just like you do?,14
Vivi:Friends? Where?,Vivi,Friends? Where?,2
Vivi:Whoa! It's a bunch of me's!,Vivi,Whoa! It's a bunch of me's!,6
Lann:Wha Hey!,Lann,Wha— Hey!,2
Tama:Don't you the-realize they're dangerous?,Tama,Don't you the-realize they're dangerous?,5
Vivi:They are?,Vivi,They are?,2
Vivi:Hey! You guys know better than to act mean!,Vivi,Hey! You guys know better than to act mean!,9
"Vivi:See, I knew they'd be reasonable. They even said they'll help us!",Vivi,"See, I knew they'd be reasonable. They even said they'll help us!",12
Reynn:Color me impressed.,Reynn,Color me impressed.,3
"Shelke:Yes, bravo.",Shelke,"Yes, bravo.",2
"Vivi:Okay, so what can me and my friends do for you?",Vivi,"Okay, so what can me and my friends do for you?",11
Shelke:Oh. Actually...,Shelke,Oh. Actually...,2
Lann:Whoa! Something's happening!,Lann,Whoa! Something's happening!,3
Reynn:Does this mean the reactor's working?,Reynn,Does this mean the reactor's working?,6
Tama:Figaro Castle can break the-free now!,Tama,Figaro Castle can break the-free now!,6
"Lann:Oh, hey! We don't wanna miss this! Come on!",Lann,"Oh, hey! We don't wanna miss this! Come on!",9
Reynn:Yeah. Let's head outside!,Reynn,Yeah. Let's head outside!,4
"Edgar:It's time. Now, full speed ahead!",Edgar,"It's time. Now, full speed ahead!",6
Reynn:We did it!,Reynn,We did it!,3
Tama:Yeah the-baby!,Tama,Yeah the-baby!,2
Tama:Whew... What an ordeal allthatthe-was.,Tama,Whew... What an ordeal all that the-was.,5
"Lann:Yeah, no kidding.",Lann,"Yeah, no kidding.",3
"Reynn:By the way, couldn't this be that ""cradle of mako's light"" that has the Key of Earth?",Reynn,"By the way, couldn't this be that ""cradle of mako's light"" that has the Key of Earth?",17
Vivi:You mean this key here?,Vivi,You mean this key here?,5
Lann:Dude! It's the second key! Ask and youshallreceive.,Lann,Dude! It's the second key! Ask and you shall receive.,8
Shelke:It appears that Vivi had it all along.,Shelke,It appears that Vivi had it all along.,8
Tama:Lucky the-us!,Tama,Lucky the-us!,2
"Reynn:Again, it all seems just a little too lucky... But there's no point in dwelling on it right now.",Reynn,"Again, it all seems just a little too lucky... But there's no point in dwelling on it right now.",19
"Shelke:So Vivi, where will you go now?",Shelke,"So Vivi, where will you go now?",7
Edgar:How's this: stay in Figaro!,Edgar,How's this stay in Figaro!,5
Lann:Hey! It's you!,Lann,Hey! It's you!,3
"Edgar:Ah, my favorite Jiants. Your help has been most invalua...ble?",Edgar,"Ah, my favorite Jiants. Your help has been most invalua...ble?",10
Edgar:Um... Uh... D-didn't Squall relay my intentions?,Edgar,Um... Uh... D-didn't Squall relay my intentions?,7
Lann:GRRRRRR...,Lann,GRRRRRR...,1
"Edgar:Well...listen... I-I am sorry. The Federation was watching me like a hawk, so I...",Edgar,"Well...listen... I-I am sorry. The Federation was watching me like a hawk, so I...",14
Reynn:Ugh... What about Lightning? Is she okay?,Reynn,Ugh... What about Lightning? Is she okay?,7
Edgar:Oh. Yes! I made certain she escaped.,Edgar,Oh. Yes! I made certain she escaped.,7
Lann:Huh? Seriously?,Lann,Huh? Seriously?,2
Reynn:She was part of this?,Reynn,She was part of this?,5
"Lann:Yeah, I guess...we're even now?",Lann,"Yeah, I guess...we're even now?",5
Reynn:Guess so.,Reynn,Guess so.,2
"Lann:Uh, what was that?",Lann,"Uh, what was that?",4
Shelke:Where did it come from?,Shelke,Where did it come from?,5
"Edgar:Has it always been there, lurking beneath Figaro?",Edgar,"Has it always been there, lurking beneath Figaro?",8
Tama:Incredible. That Mirage the-possessed power beyond the-belief.,Tama,Incredible. That Mirage the-possessed power beyond the-belief.,7
"Edgar:After all that I've put you through, this hardly suffices, but I have some information.",Edgar,"After all that I've put you through, this hardly suffices, but I have some information.",15
"Edgar:One of the keys is in the ""land of naught but night,"" correct? Well, I may know where.",Edgar,"One of the keys is in the ""land of naught but night,"" correct? Well, I may know where.",18
Reynn:Where is it?,Reynn,Where is it?,3
"Edgar:To the west of here, you'll find Big Bridge: a colossal crossing that will take you to another continent.",Edgar,"To the west of here, you'll find Big Bridge a colossal crossing that will take you to another continent.",19
???:Chapter 16 - Clash on Big Bridge,? ? ?,Chapter 16 - Clash on Big Bridge,7
"Reynn:So, Big Bridge... It's off to the west, right?",Reynn,"So, Big Bridge... It's off to the west, right?",9
Lann:My first colossal crossing! This is gonna be colossa-crawsome!,Lann,My first colossal crossing! This is gonna be colossa-crawsome!,9
Tama:NowI'mgetting the-hyped!,Tama,Now I'm getting the-hyped!,2
Lann:Whoa! That thing over there has gotta be it!,Lann,Whoa! That thing over there has gotta be it!,9
Tama:Nowthatis onebigthe-bridge!,Tama,Now that is one big the-bridge!,2
"Reynn:Well, you sure can't say it doesn't live up to its name!",Reynn,"Well, you sure can't say it doesn't live up to its name!",12
Lann:Getting to the top is...,Lann,Getting to the top is...,5
Reynn:Not gonna be fun.,Reynn,Not gonna be fun.,4
Tama:I'll the-say.,Tama,I'll the-say.,2
"Reynn:Still, you have to admire it. Who could have built something like this?",Reynn,"Still, you have to admire it. Who could have built something like this?",13
???:Nobody everbuiltit. A Jiant summoned it here in ages past.,? ? ?,Nobody ever built it. A Jiant summoned it here in ages past.,10
Eiko:The name is Eiko. My job is to look after the bridge.,Eiko,The name is Eiko. My job is to look after the bridge.,12
"Eiko:First, the bridge has a real name. It's Alexander, in fact.",Eiko,"First, the bridge has a real name. It's Alexander, in fact.",11
"Eiko:The great Mirage, Big Bridge Alexander!",Eiko,"The great Mirage, Big Bridge Alexander!",6
Tama:Ah! It's...it's the-true! How did I the-miss it? I can sense the bridge's the-presence!,Tama,Ah! It's...it's the-true! How did I the-miss it? I can sense the bridge's the-presence!,14
