Original,Character,Dialogue,Wordcount
"On-screen: Poor Mog, seems like he'll be alone for a while.",On-screen,"Poor Mog, seems like he'll be alone for a while.",10
NPC: Hmm...I'm impressed... Thanks for showing me it.,NPC,Hmm...I'm impressed... Thanks for showing me it.,7
"NPC: Here, take this.",NPC,"Here, take this.",3
On-screen: Received 30 GP!!,On-screen,Received 30 GP!!,3
"On-screen: ""3D Battler"" 1 game 200 gil",On-screen,"""3D Battler"" 1 game 200 gil",6
On-screen: Received 3 GP!!,On-screen,Received 3 GP!!,3
On-screen: Received 30 GP!!,On-screen,Received 30 GP!!,3
On-screen: Received 300 GP!!,On-screen,Received 300 GP!!,3
"NPC: Whew, I'm tired. Oh this? It seems to be out of order.",NPC,"Whew, I'm tired. Oh this? It seems to be out of order.",12
"NPC: First, I gotta memorize the order it comes out, and then guess on the attacks...... mumble, mumble......",NPC,"First, I gotta memorize the order it comes out, and then guess on the attacks...... mumble, mumble......",17
NPC: We have to be careful of these steps.,NPC,We have to be careful of these steps.,8
NPC: What...? A lot of things...,NPC,What...? A lot of things...,5
"NPC: Come on now, no running.",NPC,"Come on now, no running.",5
"NPC: Hey, I finally got 5000 points.",NPC,"Hey, I finally got 5000 points.",6
"NPC: Hey, I got 5000 points again.",NPC,"Hey, I got 5000 points again.",6
"NPC: I'm sorry, we're currently renovating. Please come again.",NPC,"I'm sorry, we're currently renovating. Please come again.",8
NPC: I heard that this is the curator's favorite attraction. He likes it so much that he even has his collection displayed in the arena.,NPC,I heard that this is the curator's favorite attraction. He likes it so much that he even has his collection displayed in the arena.,24
"NPC: No running, you kids!",NPC,"No running, you kids!",4
"NPC: Hey, have you heard? Something awful happened! Two staff members and some Shinra soldiers were shot. The soldiers died instantly, but the staff survived.",NPC,"Hey, have you heard? Something awful happened! Two staff members and some Shinra soldiers were shot. The soldiers died instantly, but the staff survived.",24
Barret: Dyne......,Barret,Dyne......,1
NPC: Crap! I still don't have enough points.,NPC,Crap! I still don't have enough points.,7
"NPC: Hmm... So,uh, how've things been since then?",NPC,"Hmm... So,uh, how've things been since then?",7
"NPC: Hmm, pretty good.",NPC,"Hmm, pretty good.",3
"NPC: Ha ha ha! Well, good luck.",NPC,"Ha ha ha! Well, good luck.",6
"NPC: All right, it should be my turn comin' up here soon. I'm not going to lose this time!",NPC,"All right, it should be my turn comin' up here soon. I'm not going to lose this time!",18
"NPC: Whenever you come to the Gold Saucer, I recommend you visit the owner's museum at least once.",NPC,"Whenever you come to the Gold Saucer, I recommend you visit the owner's museum at least once.",17
"NPC: Man, I knew I should've stopped. But it's so hard to stop... Maybe I could've made it a little further. It's so hard to know when to stop...",NPC,"Man, I knew I should've stopped. But it's so hard to stop... Maybe I could've made it a little further. It's so hard to know when to stop...",28
"NPC: Sir, that entrance is for the challengers that have already registered. Please register here.",NPC,"Sir, that entrance is for the challengers that have already registered. Please register here.",14
"NPC: We usually buy tickets for the B rank and C rank races, right?",NPC,"We usually buy tickets for the B rank and C rank races, right?",13
"NPC: In other words, 'rank' means the Chocobo's 'strength'. A is highest and C's the lowest. When you become a Free Chocobo jockey, you'll be able to buy A rank tickets. Of course, the higher the rank, the better your item ticket. Hey, maybe I'll become a Chocobo jockey!?",NPC,"In other words, 'rank' means the Chocobo's 'strength'. A is highest and C's the lowest. When you become a Free Chocobo jockey, you'll be able to buy A rank tickets. Of course, the higher the rank, the better your item ticket. Hey, maybe I'll become a Chocobo jockey!?",48
NPC: You can become one if you own a Chocobo ...and have some connections. But Chocobo's are pretty hard to catch and I don't have any connections.,NPC,You can become one if you own a Chocobo ...and have some connections. But Chocobo's are pretty hard to catch and I don't have any connections.,26
"NPC: You can only buy up to 3 tickets Think before you buy. For example, you could select half of the Chocobos and buy 3 boxes.",NPC,"You can only buy up to 3 tickets Think before you buy. For example, you could select half of the Chocobos and buy 3 boxes.",25
"NPC: A box is buying 3 combinations of 2 Chocobos. For example, if you select Chocobo 1, 3, and 5, you can purchase combinations, such as 1 - 3, 1 - 5, 3 - 5. You can also play the limited wheel by selecting a Chocobo.",NPC,"A box is buying 3 combinations of 2 Chocobos. For example, if you select Chocobo 1, 3, and 5, you can purchase combinations, such as 1 - 3, 1 - 5, 3 - 5. You can also play the limited wheel by selecting a Chocobo.",45
"NPC: Playing a 'Limited wheel' means you select a Chocobo and use it in all of your combinations. For example, if you have Chocobo 1, then you buy 1 - 2, 1 - 3, 1 - 4. No matter how you make your bet, you win some and you lose some. It all comes down to insight and luck.",NPC,"Playing a 'Limited wheel' means you select a Chocobo and use it in all of your combinations. For example, if you have Chocobo 1, then you buy 1 - 2, 1 - 3, 1 - 4. No matter how you make your bet, you win some and you lose some. It all comes down to insight and luck.",58
"NPC 1: Hey, what's that Chocobo on the odds sheet?",NPC 1,"Hey, what's that Chocobo on the odds sheet?",8
NPC 2: That's how you can find out a Chocobo's condition and strengths.,NPC 2,That's how you can find out a Chocobo's condition and strengths.,11
"NPC 1: Hmm, If you can tell which ones are the strongest, then it's easy...",NPC 1,"Hmm, If you can tell which ones are the strongest, then it's easy...",13
"NPC 2: Well, not as easy as you think. It's not just a matter of the Chocobo's strength, but it also depends on the jockey and the Chocobo's personality. If these are bad, they may use too much stamina, and affect other things.",NPC 2,"Well, not as easy as you think. It's not just a matter of the Chocobo's strength, but it also depends on the jockey and the Chocobo's personality. If these are bad, they may use too much stamina, and affect other things.",41
NPC: Welcome. Thank you for coming to the Ghost Hotel.,NPC,Welcome. Thank you for coming to the Ghost Hotel.,9
NPC: Uuuuuuuuuugh......,NPC,Uuuuuuuuuugh......,1
NPC: Sorry but there's no show now.,NPC,Sorry but there's no show now.,6
"NPC: Geez, you're a real bummer. Why don't you just leave us alone?",NPC,"Geez, you're a real bummer. Why don't you just leave us alone?",12
"NPC: We put on a really unusual show here. It's not on today, but come back again sometime and see it.",NPC,"We put on a really unusual show here. It's not on today, but come back again sometime and see it.",20
NPC: What's your problem? Can't you see we wanna be alone?,NPC,What's your problem? Can't you see we wanna be alone?,10
"NPC: Come now, no running!",NPC,"Come now, no running!",4
NPC: Let's get lotsa GP at Wonder Square and have some fun!,NPC,Let's get lotsa GP at Wonder Square and have some fun!,11
NPC: Let's get lotsa GP at Wonder Square and have a blast!,NPC,Let's get lotsa GP at Wonder Square and have a blast!,11
"NPC: They probably told you at the entrance, but most of the attractions at Gold Saucer only take 'GP'. They don't sell GP. You can only get 'em from the Wonder Square games or at the Chocobo Races.",NPC,"They probably told you at the entrance, but most of the attractions at Gold Saucer only take 'GP'. They don't sell GP. You can only get 'em from the Wonder Square games or at the Chocobo Races.",37
NPC: Please......don't...... talk to me......right now.,NPC,Please......don't...... talk to me......right now.,5
NPC: You sure do need a lot of money here.,NPC,You sure do need a lot of money here.,9
NPC: Back there...,NPC,Back there...,2
NPC: I get so caught up in these......,NPC,I get so caught up in these......,7
"NPC: Hey, how 'bout it, change your gil into GP?",NPC,"Hey, how 'bout it, change your gil into GP?",9
"NPC: Hey, thanks 1 GP is 100 gil.",NPC,"Hey, thanks 1 GP is 100 gil.",7
On-screen: XXXX gil,On-screen,XXXX gil,2
On-screen: XXX GP,On-screen,XXX GP,2
"NPC: No, no. It's suspicious if you have more than 10000 GP.",NPC,"No, no. It's suspicious if you have more than 10000 GP.",11
"NPC: Is gil, okay?",NPC,"Is gil, okay?",3
"NPC: Hey, you don't have enough.",NPC,"Hey, you don't have enough.",5
"NPC: If you want some more later, I'll be around now and then.",NPC,"If you want some more later, I'll be around now and then.",12
Dio: This way.,Dio,This way.,2
"Dio: I'm sorry, I'm gonna close this for awhile. I'm just debating if I should be in business at a time like this.",Dio,"I'm sorry, I'm gonna close this for awhile. I'm just debating if I should be in business at a time like this.",22
"Dio: I thought about it, but there was only one conclusion. I believed that because of the way things are, there's a need for a place like this. Enjoy yourselves... Ha ha ha ha...",Dio,"I thought about it, but there was only one conclusion. I believed that because of the way things are, there's a need for a place like this. Enjoy yourselves... Ha ha ha ha...",33
"NPC: Hey, since the prizes changed, I got 5000 points again.",NPC,"Hey, since the prizes changed, I got 5000 points again.",10
NPC: Be careful of the Meteor.,NPC,Be careful of the Meteor.,5
"NPC: Those two over there eloped, saying stuff like 'Our last moments together---' I can't bear it.v I don't have anyone like that in my life so, if something happens, it happens. ...that's why I'm working now. Oh, sorry for going off like that...",NPC,"Those two over there eloped, saying stuff like 'Our last moments together---' I can't bear it.v I don't have anyone like that in my life so, if something happens, it happens. ...that's why I'm working now. Oh, sorry for going off like that...",43
"NPC: You know, I've been thinking about it for a while now, but you must be pretty strong? Probably strong enough to take on the top 1 or 2 fighters? Maybe you'll be good enough for the big match......",NPC,"You know, I've been thinking about it for a while now, but you must be pretty strong? Probably strong enough to take on the top 1 or 2 fighters? Maybe you'll be good enough for the big match......",38
NPC: How 'bout it? There's a private battle only for the strongest. Wanna try?,NPC,How 'bout it? There's a private battle only for the strongest. Wanna try?,13
NPC: Register for battle? The entrance fee is 10 GP.,NPC,Register for battle? The entrance fee is 10 GP.,9
"NPC: Hmm... What, you too? With the way things are in the world, It makes you wonder what we're doin' here? Well, it's a little late for me to run around now, so I do what I love, it works best for me.",NPC,"Hmm... What, you too? With the way things are in the world, It makes you wonder what we're doin' here? Well, it's a little late for me to run around now, so I do what I love, it works best for me.",42
"NPC: Oh, by the way, did you know? I heard that there's going to be a battle and only the strongest will be allowed to participate. But what do they mean by 'strongest'? If ya ask me I'll say it's 'weapons.' But, there's gotta be a way to measure this too. Mmm, we need another way to measure strength. After Meteor is summoned",NPC,"Oh, by the way, did you know? I heard that there's going to be a battle and only the strongest will be allowed to participate. But what do they mean by 'strongest'? If ya ask me I'll say it's 'weapons.' But, there's gotta be a way to measure this too. Mmm, we need another way to measure strength. After Meteor is summoned",62
NPC: I'll give that Meteor my ultra kick...... ...or......maybe not.,NPC,I'll give that Meteor my ultra kick...... ...or......maybe not.,9
"NPC: Um, I'm sorry, that's only for registered participants. You won't be able to go in through there until you come and register.",NPC,"Um, I'm sorry, that's only for registered participants. You won't be able to go in through there until you come and register.",22
"Ester: Hey, long time no see... How have you been? There's a lot going on in the world outside. It got a little lonely around here, but you can't keep a jockey from doing what he loves.",Ester,"Hey, long time no see... How have you been? There's a lot going on in the world outside. It got a little lonely around here, but you can't keep a jockey from doing what he loves.",36
"Ester: How 'bout it, you want to ride again? You have your own Chocobo, right?",Ester,"How 'bout it, you want to ride again? You have your own Chocobo, right?",14
Ester: Do you want to ride?,Ester,Do you want to ride?,5
Cloud: Which one?,Cloud,Which one?,2
Ester: Then I'll register this X rank Chocobo.,Ester,Then I'll register this X rank Chocobo.,7
"Ester: Which do you want, the long course or the short one?",Ester,"Which do you want, the long course or the short one?",11
"Tifa: Hey, Cloud. Let me ride once in a while.",Tifa,"Hey, Cloud. Let me ride once in a while.",9
"Cid: Hey, Cloud. Let me hop on sometime.",Cid,"Hey, Cloud. Let me hop on sometime.",7
Ester: Good Luck! Take care!,Ester,Good Luck! Take care!,4
"Ester: Hmm, seems like there aren't any Chocobos that can be registered...",Ester,"Hmm, seems like there aren't any Chocobos that can be registered...",11
"Ester: Oh, you forgot? It's all right. Ahem! First use the",Ester,"Oh, you forgot? It's all right. Ahem! First use the ",10
Cloud: I won!!,Cloud,I won!!,2
On-screen: You may exchange your ticket for an item or GP.,On-screen,You may exchange your ticket for an item or GP.,10
"On-screen: Received ""XXXX""!",On-screen,"Received ""XXXX""!",2
On-screen: Received XXX GP!!,On-screen,Received XXX GP!!,3
On-screen: Your item ticket will be XXX GP. Is that all right?,On-screen,Your item ticket will be XXX GP. Is that all right?,11
On-screen: Received XXX GP!!,On-screen,Received XXX GP!!,3
"On-screen: Received ""XXXX""!",On-screen,"Received ""XXXX""!",2
Ester: Congratulations! You came in first!,Ester,Congratulations! You came in first!,5
"Ester: And your Chocobo moved up a rank. From the next race on, that Chocobo will be in B rank.",Ester,"And your Chocobo moved up a rank. From the next race on, that Chocobo will be in B rank.",19
"Ester: And your Chocobo moved up a rank. From the next race on, that Chocobo will be in A rank.",Ester,"And your Chocobo moved up a rank. From the next race on, that Chocobo will be in A rank.",19
"Ester: Wow that's great. Looks like you don't have any rivals in the A rank anymore. But you know, there's a rank that's full of those Chocobos.",Ester,"Wow that's great. Looks like you don't have any rivals in the A rank anymore. But you know, there's a rank that's full of those Chocobos.",26
"Ester: Ahem!! From the next race on, that Chocobo is... S rank! Joe's usually in that group, too. So good luck.",Ester,"Ahem!! From the next race on, that Chocobo is... S rank! Joe's usually in that group, too. So good luck.",20
"Ester: Wow From the next race on, that Chocobo will be in S rank.",Ester,"Wow From the next race on, that Chocobo will be in S rank.",13
Ester: Amazing... It's the first time since Joe that any jockey has won so much in the S rank. Good job. Here's a little something from me!,Ester,Amazing... It's the first time since Joe that any jockey has won so much in the S rank. Good job. Here's a little something from me!,26
"On-screen: Received ""Sprint Shoes""!",On-screen,"Received ""Sprint Shoes""!",3
"On-screen: Received ""Precious Watch""!!",On-screen,"Received ""Precious Watch""!!",3
"On-screen: Received ""Cat's Bell""!!",On-screen,"Received ""Cat's Bell""!!",3
"On-screen: Received ""Chocobracelet""!!",On-screen,"Received ""Chocobracelet""!!",2
"On-screen: Received ""Counter Attack"" Materia!!",On-screen,"Received ""Counter Attack"" Materia!!",4
Cloud: I lost...,Cloud,I lost...,2
"NPC: Welcome. No matter what happens in this world, The Ghost Hotel will always be in business.",NPC,"Welcome. No matter what happens in this world, The Ghost Hotel will always be in business.",16
NPC: Uuuuuuuuuugh......,NPC,Uuuuuuuuuugh......,1
"NPC: Now, be careful of Meteor.",NPC,"Now, be careful of Meteor.",5
"NPC: I'll hang in there, even if I'm alone!",NPC,"I'll hang in there, even if I'm alone!",8
"NPC: I can't stop, no matter what's happening outside...",NPC,"I can't stop, no matter what's happening outside...",8
NPC: I'm just gonna spend all my money and play until I drop!!,NPC,I'm just gonna spend all my money and play until I drop!!,12
NPC: We got new prizes. But what's in them is a secret.,NPC,We got new prizes. But what's in them is a secret.,11
On-screen: Snow Game 1 Play 200 gil,On-screen,Snow Game 1 Play 200 gil,6
"Tifa: Hey, Cloud. Let me ride once in a while.",Tifa,"Hey, Cloud. Let me ride once in a while.",9
"Cid: Hey, Cloud. Let me hop on sometime.",Cid,"Hey, Cloud. Let me hop on sometime.",7
On-screen: Received 30 GP!!,On-screen,Received 30 GP!!,3
"On-screen: Received ""Safety Bit""!",On-screen,"Received ""Safety Bit""!",3
On-screen: Received 100 GP!!,On-screen,Received 100 GP!!,3
"On-screen: Received ""All"" Materia!",On-screen,"Received ""All"" Materia!",3
"On-screen: Received ""Crystal Bangle""!",On-screen,"Received ""Crystal Bangle""!",3
On-screen: Submarine Game 1 Play 200 gil,On-screen,Submarine Game 1 Play 200 gil,6
On-screen: Please select your mission.,On-screen,Please select your mission.,4
On-screen: Received 20 GP!!,On-screen,Received 20 GP!!,3
"On-screen: Received ""Ink""!",On-screen,"Received ""Ink""!",2
On-screen: Received 20 GP!!,On-screen,Received 20 GP!!,3
"On-screen: Received ""T/S Bomb""!",On-screen,"Received ""T/S Bomb""!",3
On-screen: Received 20 GP!!,On-screen,Received 20 GP!!,3
"On-screen: Received ""Dragon Fang""!",On-screen,"Received ""Dragon Fang""!",3
On-screen: Received 20 GP!!,On-screen,Received 20 GP!!,3
"On-screen: Received ""Dragon Scales""!",On-screen,"Received ""Dragon Scales""!",3
On-screen: Received 20 GP!!,On-screen,Received 20 GP!!,3
"On-screen: Received ""Caldron""!",On-screen,"Received ""Caldron""!",2
"NPC: You sure are an unusual one. Staying here with all that's happening outside......guess that makes, uh, two of us...huh?",NPC,"You sure are an unusual one. Staying here with all that's happening outside......guess that makes, uh, two of us...huh?",19
Party leader: A ruined reactor.,Party leader,A ruined reactor.,3
NPC: Huh......did you want something?,NPC,Huh......did you want something?,4
"NPC: We voted to outlaw the use of Mako energy and live with nature, ever since the explosion.",NPC,"We voted to outlaw the use of Mako energy and live with nature, ever since the explosion.",17
NPC: People can live without the Shinra's Mako Reactors.,NPC,People can live without the Shinra's Mako Reactors.,8
NPC: They sell the weapons on the second floor. Climb up the pole to get there.,NPC,They sell the weapons on the second floor. Climb up the pole to get there.,15
NPC: ...You want something?,NPC,...You want something?,3
"NPC: Shinra built the reactor, without even thinking about the town's safety. And, this is the result.",NPC,"Shinra built the reactor, without even thinking about the town's safety. And, this is the result.",16
"NPC: One day, there was a huge explosion. Many townspeople died in it...",NPC,"One day, there was a huge explosion. Many townspeople died in it...",12
"NPC: It's been a while since the explosion, but you can still find pieces of it left all over town.",NPC,"It's been a while since the explosion, but you can still find pieces of it left all over town.",19
NPC: Uh...need somethin'?,NPC,Uh...need somethin'?,2
NPC: It's 80 Gil a night.,NPC,It's 80 Gil a night.,5
NPC: It's 300 Gil a night.,NPC,It's 300 Gil a night.,5
NPC: ...You don't have enough money. Come back when you get some.,NPC,...You don't have enough money. Come back when you get some.,11
"NPC: Shinra built the reactor, without even thinking about the town's safety. And, this is the result.",NPC,"Shinra built the reactor, without even thinking about the town's safety. And, this is the result.",16
"NPC: One day, there was a huge explosion. Many townspeople died in it...",NPC,"One day, there was a huge explosion. Many townspeople died in it...",12
"NPC: It's been a while since the explosion, but you can still find pieces of it left all over town.",NPC,"It's been a while since the explosion, but you can still find pieces of it left all over town.",19
NPC: This is Gongaga Village. Many people died here in a Mako reactor explosion.,NPC,This is Gongaga Village. Many people died here in a Mako reactor explosion.,13
"NPC: The Shinra people told us that everyone would be happy once the Reactor was built. But, all it brought us was sadness......",NPC,"The Shinra people told us that everyone would be happy once the Reactor was built. But, all it brought us was sadness......",22
"NPC: Tell me, young man. Can't we be happy without having to sacrifice anything? Can't time pass without unhappiness...?",NPC,"Tell me, young man. Can't we be happy without having to sacrifice anything? Can't time pass without unhappiness...?",18
NPC: Oh...you here to shop?,NPC,Oh...you here to shop?,4
"NPC: Shinra built the reactor, without even thinking about the town's safety. And, this is the result.",NPC,"Shinra built the reactor, without even thinking about the town's safety. And, this is the result.",16
"NPC: One day, there was a huge explosion. Many townspeople died in it...",NPC,"One day, there was a huge explosion. Many townspeople died in it...",12
"NPC: It's been a while since the explosion, but you can still find pieces of it left all over town.",NPC,"It's been a while since the explosion, but you can still find pieces of it left all over town.",19
"NPC: Three years ago when the reactor exploded, my husband...",NPC,"Three years ago when the reactor exploded, my husband...",9
NPC: Do people really need reactors to live? Aren't there more important things in life...?,NPC,Do people really need reactors to live? Aren't there more important things in life...?,14
NPC: ............,NPC,............,1
"NPC: No matter how much I pray, it won't bring our grandson back...",NPC,"No matter how much I pray, it won't bring our grandson back...",12
NPC: Life Stream? Never heard of it. The Planet's structure? ...Who cares about that? Why don't you go ask Bugenhagen of Cosmo Canyon hard questions like that?,NPC,Life Stream? Never heard of it. The Planet's structure? ...Who cares about that? Why don't you go ask Bugenhagen of Cosmo Canyon hard questions like that?,26
NPC': Seems like the Shinra is planning something big to destroy Meteor... I heard they're going to do something with all that big materia they've been gathering... After what happened with the reactor you can't trust Shinra.,NPC',Seems like the Shinra is planning something big to destroy Meteor... I heard they're going to do something with all that big materia they've been gathering... After what happened with the reactor you can't trust Shinra.,36
NPC: ...Everyone's going to die. Everything's coming to an end.,NPC,...Everyone's going to die. Everything's coming to an end.,9
NPC: You lost? When that happens the only ones you can count on are your friends. The first thing you gotta do is find your best friend.,NPC,You lost? When that happens the only ones you can count on are your friends. The first thing you gotta do is find your best friend.,26
"NPC: This reactor's useless, but I hear there's still big materia at the Corel, Fort Condor, and the Junon reactors. Shinra's working to get the materia from all those places...... But for what...?",NPC,"This reactor's useless, but I hear there's still big materia at the Corel, Fort Condor, and the Junon reactors. Shinra's working to get the materia from all those places...... But for what...?",32
"NPC: Shinra's tried a lot of things, but it's only HUMAN. It's fate that Meteor will kill the people.",NPC,"Shinra's tried a lot of things, but it's only HUMAN. It's fate that Meteor will kill the people.",18
"On-screen: Tasty Cocktails! Pub ""Starlet""",On-screen,"Tasty Cocktails! Pub ""Starlet""",4
On-screen: [Turtle's Paradise] No. 5,On-screen,[Turtle's Paradise] No. 5,4
"NPC: Were you able to hear the stars whispers? Well then, please come again.",NPC,"Were you able to hear the stars whispers? Well then, please come again.",13
"NPC: I'm sorry, but you don't seem to have enough for a room...",NPC,"I'm sorry, but you don't seem to have enough for a room...",12
"NPC: Well then, please come again.",NPC,"Well then, please come again.",5
On-screen: [Turtle Paradise Newsletter] Number 4,On-screen,[Turtle Paradise Newsletter] Number 4,5
Bugenhagen: Ho Ho Hoooo. That's a machine only I can use.,Bugenhagen,Ho Ho Hoooo. That's a machine only I can use.,10
NPC: Welcome to Cosmo Canyon. Make yourselves at home.,NPC,Welcome to Cosmo Canyon. Make yourselves at home.,8
"NPC: Since you're here, why don't you listen to Bugenhagen's story?",NPC,"Since you're here, why don't you listen to Bugenhagen's story?",10
"NPC: Did you get to see Bugenhagen's contraption? If you haven't yet, you must!",NPC,"Did you get to see Bugenhagen's contraption? If you haven't yet, you must!",13
NPC: Leaving already? But it appears your friends still want to learn more about the planet...,NPC,Leaving already? But it appears your friends still want to learn more about the planet...,15
"NPC: Hm? If you're looking for Bugenhagen, he went to the Sealed Door. Remember, there's a steel door on the way to Bugenhagen's room. What's that door there for anyhow? It's been closed forever...",NPC,"Hm? If you're looking for Bugenhagen, he went to the Sealed Door. Remember, there's a steel door on the way to Bugenhagen's room. What's that door there for anyhow? It's been closed forever...",33
"NPC: Oh, Nanaki's with you. Make yourselves at home.",NPC,"Oh, Nanaki's with you. Make yourselves at home.",8
"NPC: Yaaay! Nanaki! Nanaki's back! It's all thanks to this flame! This fire is called 'Cosmo Candle'. It has burned for generations. It is a holy flame that protects this canyon. I heard once, it only went out once, long ago. The elders said something horrifying occurred, but I really don't know much about it.",NPC,"Yaaay! Nanaki! Nanaki's back! It's all thanks to this flame! This fire is called 'Cosmo Candle'. It has burned for generations. It is a holy flame that protects this canyon. I heard once, it only went out once, long ago. The elders said something horrifying occurred, but I really don't know much about it.",54
"NPC: Nanaki, are you leaving again? We want you to stay here forever...",NPC,"Nanaki, are you leaving again? We want you to stay here forever...",12
NPC: So this is Cosmo Canyon... Quite a mysterious place. Have you come to seek the 'Study of Planet Life'?,NPC,So this is Cosmo Canyon... Quite a mysterious place. Have you come to seek the 'Study of Planet Life'?,19
NPC:Yeah? I heard there's an awesome observatory here. I'd like to see it if I have a chance.,NPC,Yeah? I heard there's an awesome observatory here. I'd like to see it if I have a chance.,17
"NPC: Oh yeah? What? The car broka down!? Why don't you look around Cosmo Canyon, while I fix the car?",NPC,"Oh yeah? What? The car broka down!? Why don't you look around Cosmo Canyon, while I fix the car?",19
"NPC: Oh, really? There really isn't much else to see here.",NPC,"Oh, really? There really isn't much else to see here.",10
"NPC: Why don't you look around Cosmo Canyon, while I fix the car?",NPC,"Why don't you look around Cosmo Canyon, while I fix the car?",12
NPC: The repair on your car is completed. Now you should be able to go where ever you want.,NPC,The repair on your car is completed. Now you should be able to go where ever you want.,18
"NPC: No charge! You'd do the same for me, right?",NPC,"No charge! You'd do the same for me, right?",9
"NPC: Are you sure...? Well, all right. Thank you.",NPC,"Are you sure...? Well, all right. Thank you.",8
NPC: Oh yeah. Did you stay at the inn already? There was a bottle on the sofa there a couple of days ago...was it yours?,NPC,Oh yeah. Did you stay at the inn already? There was a bottle on the sofa there a couple of days ago...was it yours?,24
"NPC: ...You don't even have that much. Don't tease me, okay?",NPC,"...You don't even have that much. Don't tease me, okay?",10
NPC: Mmm...... I think the teachings of the 'Study of Planet Life' are true. But can people used to Mako energy ever go back...?,NPC,Mmm...... I think the teachings of the 'Study of Planet Life' are true. But can people used to Mako energy ever go back...?,23
"NPC: Welcome. How 'bout our original cocktail, 'Cosmo Candle?' A drink now and then is good for you. It'll relax you a bit. ...If you know when to stop.",NPC,"Welcome. How 'bout our original cocktail, 'Cosmo Candle?' A drink now and then is good for you. It'll relax you a bit. ...If you know when to stop.",28
"Elder Bugah: Is that so? You brought Nanaki back here? Yeah, thanks.",Elder Bugah,"Is that so? You brought Nanaki back here? Yeah, thanks.",10
Elder Bugah: Mmm... What is it?,Elder Bugah,Mmm... What is it?,4
"Elder Bugah: You can't talk of the Ancients, without mentioning Professor Gast. He used to come here sometimes. He was a Shinra scholar who spent his life studying the Ancients. He was a serious person, never would have figured he'd be with the Shinra. Must've been about 30 years ago, when he found the corpse of an Ancient. He was elated! If I recall...he named it 'Jenova' and was doing a lot of research...",Elder Bugah,"You can't talk of the Ancients, without mentioning Professor Gast. He used to come here sometimes. He was a Shinra scholar who spent his life studying the Ancients. He was a serious person, never would have figured he'd be with the Shinra. Must've been about 30 years ago, when he found the corpse of an Ancient. He was elated! If I recall...he named it 'Jenova' and was doing a lot of research...",72
"Elder Bugah: One day, he showed up here, looking real distressed. He was mumbling something about Jenova not being an Ancient and that he'd done a terrible thing... He's been missing since then. I heard that he never went back to Shinra",Elder Bugah,"One day, he showed up here, looking real distressed. He was mumbling something about Jenova not being an Ancient and that he'd done a terrible thing... He's been missing since then. I heard that he never went back to Shinra",40
"Elder Bugah: So, if you ever see Professor Gast, I want you to tell him... That the old man that likes to drink in Cosmo Canyon, wanted to hear about the Ancients. Well, there's lots to talk about, but most things about the Ancients are all legend and folk tales, and no one knows the truth.",Elder Bugah,"So, if you ever see Professor Gast, I want you to tell him... That the old man that likes to drink in Cosmo Canyon, wanted to hear about the Ancients. Well, there's lots to talk about, but most things about the Ancients are all legend and folk tales, and no one knows the truth.",54
Elder Bugah: ...hmm. That's no fun... I wanna tell a story.,Elder Bugah,...hmm. That's no fun... I wanna tell a story.,9
"Elder Bugah: By the way, your friends are all in front of the 'Cosmo Candle' Are you all leaving now?",Elder Bugah,"By the way, your friends are all in front of the 'Cosmo Candle' Are you all leaving now?",18
Elder Bugah: Mmm. I'm starting to feel good now. That bartender's cocktails always hit the spot.,Elder Bugah,Mmm. I'm starting to feel good now. That bartender's cocktails always hit the spot.,14
NPC: Welcome to 'Shildra Inn'. It'll be 100 gil a night. Would you like to stay?,NPC,Welcome to 'Shildra Inn'. It'll be 100 gil a night. Would you like to stay?,15
NPC: Hello. Looking for anything in particular?,NPC,Hello. Looking for anything in particular?,6
"Bugenhagen: Ho Ho Hoooo. I'm glad you're back, Nanaki.",Bugenhagen,"Ho Ho Hoooo. I'm glad you're back, Nanaki.",8
"Bugenhagen: I hate to ask you but, please look after Nanaki from now on.",Bugenhagen,"I hate to ask you but, please look after Nanaki from now on.",13
Bugenhagen: Ho Ho Hoooo. You people.,Bugenhagen,Ho Ho Hoooo. You people.,5
Bugenhagen: Where is Nanaki? I hope he's not bothering you.,Bugenhagen,Where is Nanaki? I hope he's not bothering you.,9
"NPC: Oh, it's you. This is terrible. The color of that unlucky star... The children are all so scared that they won't even go outside. I'd rather not see it either...",NPC,"Oh, it's you. This is terrible. The color of that unlucky star... The children are all so scared that they won't even go outside. I'd rather not see it either...",30
NPC: Bugenhagen is what keeps our hearts strong...,NPC,Bugenhagen is what keeps our hearts strong...,7
"NPC: Nanaki, it's really bad. Ever since Bugenhagen returned from that last trip, he doesn't seem well. Why don't you hurry and see Bugenhagen?",NPC,"Nanaki, it's really bad. Ever since Bugenhagen returned from that last trip, he doesn't seem well. Why don't you hurry and see Bugenhagen?",23
NPC: Bugenhagen seems rather down ever since he returned from that trip. I'm worried something might happen to Bugenhagen now of all times...,NPC,Bugenhagen seems rather down ever since he returned from that trip. I'm worried something might happen to Bugenhagen now of all times...,22
NPC: Mmm...... I can't be standing here talking about the 'Study of Planet Life'. I think I'll be heading back to my homeland now...,NPC,Mmm...... I can't be standing here talking about the 'Study of Planet Life'. I think I'll be heading back to my homeland now...,23
