Original,Character,Dialogue,Wordcount
Gau:Gau! Thank you!,Gau,Gau! Thank you!,3
"Gau:But Gau must try! If Gau no try, Gau no learn!",Gau,"But Gau must try! If Gau no try, Gau no learn!",11
"Yuffie:You said it, Gau! And you'll have me right by your side at every step!",Yuffie,"You said it, Gau! And you'll have me right by your side at every step!",15
"Yuffie:It's settled then! Let's go, Gau! Bartz, you too!",Yuffie,"It's settled then! Let's go, Gau! Bartz, you too!",9
Bartz:M-me...? Uh...I'll pass.,Bartz,M-me...? Uh...I'll pass.,3
"Gau:If Gau no fear heights, then Gau get stronger! Bartz should get stronger too!",Gau,"If Gau no fear heights, then Gau get stronger! Bartz should get stronger too!",14
"Bartz:R-right! Okay, I'll give it a shot!",Bartz,"R-right! Okay, I'll give it a shot!",7
Gau:Gau happy! Let's learn together!,Gau,Gau happy! Let's learn together!,5
Yuffie:Let's! Now this is the kind of partnership that can lead to great thingsand great treasure!,Yuffie,Let's! Now this is the kind of partnership that can lead to great things—and great treasure!,16
"Kain:I've no doubt this will be fruitful for you as well, Bartz. Let us see each other through this trial together.",Kain,"I've no doubt this will be fruitful for you as well, Bartz. Let us see each other through this trial together.",21
Gau:Thou! Thou!,Gau,Thou! Thou!,2
"Cyan:Thou art in characteristically high spirits, my friend.",Cyan,"Thou art in characteristically high spirits, my friend.",8
Gau:Spirits? Where?,Gau,Spirits? Where?,2
"Steiner:Your spirit, lad. He means to say you're as lively as ever.",Steiner,"Your spirit, lad. He means to say you're as lively as ever.",12
Gau:Yes! Gau lively! Mr. Thou has high spirits too!,Gau,Yes! Gau lively! Mr. Thou has high spirits too!,9
Quistis:Gau seems to find your way of speaking highly entertaining.,Quistis,Gau seems to find your way of speaking highly entertaining.,10
Cyan:As he did when we first met. I don't believe he'll ever tire of it.,Cyan,As he did when we first met. I don't believe he'll ever tire of it.,15
Cyan:I can't help but wonder if that's all he remembers about me.,Cyan,I can't help but wonder if that's all he remembers about me.,12
"Yang:Regardless, meeting you seems to have put his mind at ease.",Yang,"Regardless, meeting you seems to have put his mind at ease.",11
Gau:Gau was lonely. Gau's friends gone.,Gau,Gau was lonely. Gau's friends gone.,6
Steiner:It must have been frightening for you. Luckily you were able to find your allies.,Steiner,It must have been frightening for you. Luckily you were able to find your allies.,15
Quistis:It's only natural to be afraid. No one can really prepare for being thrust into an unknown world.,Quistis,It's only natural to be afraid. No one can really prepare for being thrust into an unknown world.,18
Gau:Was Quistis scared too? Lonely without friends?,Gau,Was Quistis scared too? Lonely without friends?,7
Quistis:Hmmm... I wonder.,Quistis,Hmmm... I wonder.,3
Gau:Quistis doesn't know? Then Gau ask Squall!,Gau,Quistis doesn't know? Then Gau ask Squall!,7
"Quistis:There's no need for that. Okay, I admit it...I was scared.",Quistis,"There's no need for that. Okay, I admit it...I was scared.",11
Gau:Gau happy you find your friends.,Gau,Gau happy you find your friends.,6
"Quistis:Yes, I am as well.",Quistis,"Yes, I am as well.",5
"Cyan:I waited too long before coming to meet thou. I am truly sorry, Gau.",Cyan,"I waited too long before coming to meet thou. I am truly sorry, Gau.",14
"Gau:Don't worry, Mr. Thou! Gau is happy now!",Gau,"Don't worry, Mr. Thou! Gau is happy now!",8
Yang:His respect for you is plain to see. A trustworthy friend is an invaluable ally.,Yang,His respect for you is plain to see. A trustworthy friend is an invaluable ally.,15
"Cyan:We art in agreement there. Gau, thy presence warms my heart.",Cyan,"We art in agreement there. Gau, thy presence warms my heart.",11
Gau:Thy! Thy!,Gau,Thy! Thy!,2
Laguna:Whoa! What's going on!?,Laguna,Whoa! What's going on!?,4
"Cid:I hope there aren't any numbskulls up on deck! If there are, hold on tight!",Cid,"I hope there aren't any numbskulls up on deck! If there are, hold on tight!",15
"Laguna:Careful, Cid! Both hands on the wheel!",Laguna,"Careful, Cid! Both hands on the wheel!",7
Setzer:Don't blame this one on the pilot.,Setzer,Don't blame this one on the pilot.,7
"Cecil:No question, that's the cause there.",Cecil,"No question, that's the cause there.",6
Laguna:Where? Is that...a giant Torsion!?,Laguna,Where? Is that...a giant Torsion!?,5
Setzer:It seems someone wants our company. Talk about tacky invitations.,Setzer,It seems someone wants our company. Talk about tacky invitations.,10
"Cid:Exactly! At this rate, we'll be sucked in!",Cid,"Exactly! At this rate, we'll be sucked in!",8
"Cid:I can't shake it! If we're gonna be swallowed, it might as well be nose first!",Cid,"I can't shake it! If we're gonna be swallowed, it might as well be nose first!",16
Cid:I'm takin' her in!,Cid,I'm takin' her in!,4
"Laguna:Hey, hey! You can't be serious!",Laguna,"Hey, hey! You can't be serious!",6
Cecil:Is this really someone's trap? There aren't even any monsters around...,Cecil,Is this really someone's trap? There aren't even any monsters around...,11
Setzer:Kam'lanaut... You were waiting for us? Do you enjoy kidnapping people by the airshipful?,Setzer,Kam'lanaut... You were waiting for us? Do you enjoy kidnapping people by the airshipful?,14
"Cid:Airships're full of delicate instruments, y'know! You're paying for anything broken!",Cid,"Airships're full of delicate instruments, y'know! You're paying for anything broken!",11
Laguna:Yeah! And I was outside! You almost broke my neck!,Laguna,Yeah! And I was outside! You almost broke my neck!,10
"Cid:Aww, you're tough. You can take a bump or two.",Cid,"Aww, you're tough. You can take a bump or two.",10
"Setzer:Let's not make this any more complicated. Just keep quiet for a bit, please.",Setzer,"Let's not make this any more complicated. Just keep quiet for a bit, please.",14
"Laguna:Oh, right. It can wait. Let's find out what he wants.",Laguna,"Oh, right. It can wait. Let's find out what he wants.",11
Cecil:Eald'narche isn't with you?,Cecil,Eald'narche isn't with you?,4
Kam'lanaut:I have come to you to discuss a matter.,Kam'lanaut,I have come to you to discuss a matter.,9
"Setzer:""Come"" to us? That's a funny way to put it when you dragged us in like that.",Setzer,"""Come"" to us? That's a funny way to put it when you dragged us in like that.",17
Setzer:I've about had it up to here after what you did to our airship. Care to explain?,Setzer,I've about had it up to here after what you did to our airship. Care to explain?,17
Kam'lanaut:I need not answer you. Let us do battle.,Kam'lanaut,I need not answer you. Let us do battle.,9
Laguna:Well this is going nowhere. Talk about an unreasonable yahoo...,Laguna,Well this is going nowhere. Talk about an unreasonable yahoo...,10
Kam'lanaut:......,Kam'lanaut,......,2
"King:...He's still standing, even after all we've thrown at him.",King,"...He's still standing, even after all we've thrown at him.",10
Lion:That just shows how desperate he is.,Lion,That just shows how desperate he is.,7
"Snow:If you're tired, rest up in the back. I'll cover you!",Snow,"If you're tired, rest up in the back. I'll cover you!",11
Sabin:As will I. You won't see me lose in a battle of endurance.,Sabin,As will I. You won't see me lose in a battle of endurance.,13
Kam'lanaut:...That's enough.,Kam'lanaut,...That's enough.,2
Snow:What's that?,Snow,What's that?,2
"Kam'lanaut:Continuing the fight is pointless. As long as there are traces of our fight, there will be no doubts.",Kam'lanaut,"Continuing the fight is pointless. As long as there are traces of our fight, there will be no doubts.",19
Kam'lanaut:Take my coordinates. Use them as you see fit.,Kam'lanaut,Take my coordinates. Use them as you see fit.,9
King:What was the point of antagonizing us? Was this some sort of charade?,King,What was the point of antagonizing us? Was this some sort of charade?,13
Kam'lanaut:Say whatever you will.,Kam'lanaut,Say whatever you will.,4
Lion:You made fools of us... We were trying our hardest to defeat you!,Lion,You made fools of us... We were trying our hardest to defeat you!,13
"Kam'lanaut:It would have been a problem had you not. If you had gone easy on me, I would have crushed you completely.",Kam'lanaut,"It would have been a problem had you not. If you had gone easy on me, I would have crushed you completely.",22
Snow:But why do you want to join us?,Snow,But why do you want to join us?,8
"Kam'lanaut:How presumptuous. I am simply lending you a hand. I am not ""joining"" you.",Kam'lanaut,"How presumptuous. I am simply lending you a hand. I am not ""joining"" you.",14
King:Then why help us?,King,Then why help us?,4
Kam'lanaut:To put it simply...,Kam'lanaut,To put it simply...,4
"Kam'lanaut:To discern the intentions of Spiritus and his warriors, I must see things from Materia's side.",Kam'lanaut,"To discern the intentions of Spiritus and his warriors, I must see things from Materia's side.",16
King:Spiritus's warriors... Including your brother Eald'narche.,King,Spiritus's warriors... Including your brother Eald'narche.,6
Kam'lanaut:Yes. All of his warriors.,Kam'lanaut,Yes. All of his warriors.,5
Kam'lanaut:I opened this Torsion with my own hands...,Kam'lanaut,I opened this Torsion with my own hands...,8
Kam'lanaut:Only those existences I permit may enter.,Kam'lanaut,Only those existences I permit may enter.,7
"Snow:Does that mean you secretly wanted to become our ally? In that case, there was no need to fight.",Snow,"Does that mean you secretly wanted to become our ally? In that case, there was no need to fight.",19
Kam'lanaut:I suppose such lowly humans wouldn't understand.,Kam'lanaut,I suppose such lowly humans wouldn't understand.,7
Kam'lanaut:People will be suspicious if you emerge unharmed from a Torsion.,Kam'lanaut,People will be suspicious if you emerge unharmed from a Torsion.,11
King:You don't want Spiritus's other warriors to suspect...,King,You don't want Spiritus's other warriors to suspect...,8
King:No. You want to avoid Eald'narche's suspicion.,King,No. You want to avoid Eald'narche's suspicion.,7
Sabin:You really don't trust him? Even though he's your brother?,Sabin,You really don't trust him? Even though he's your brother?,10
Kam'lanaut:It is because I trust him that I am being used.,Kam'lanaut,It is because I trust him that I am being used.,11
King:So now you want to use us.,King,So now you want to use us.,7
Kam'lanaut:Think of it as using each other.,Kam'lanaut,Think of it as using each other.,7
King:And what will Eald'narche think if he saw you fighting beside us?,King,And what will Eald'narche think if he saw you fighting beside us?,12
Kam'lanaut:It matters not. It is enough that I could contact you first.,Kam'lanaut,It matters not. It is enough that I could contact you first.,12
"Kam'lanaut:If not, it would have been difficult for us to talk.",Kam'lanaut,"If not, it would have been difficult for us to talk.",11
Kam'lanaut:...That is all. Do as you please.,Kam'lanaut,...That is all. Do as you please.,7
Lion:We don't trust you.,Lion,We don't trust you.,4
Kam'lanaut:The feeling is mutual.,Kam'lanaut,The feeling is mutual.,4
"Eald'narche:You failed, didn't you? I expected as much, but useless nevertheless.",Eald'narche,"You failed, didn't you? I expected as much, but useless nevertheless.",11
Eald'narche:They hardly looked hurt. You should have tried harder.,Eald'narche,They hardly looked hurt. You should have tried harder.,9
Kam'lanaut:Choosing who will be of use is not easy.,Kam'lanaut,Choosing who will be of use is not easy.,9
Eald'narche:No matter. I care not as long as you stay out of my way.,Eald'narche,No matter. I care not as long as you stay out of my way.,14
"Kam'lanaut:I have no intention of hindering you. But, in that case, I would like to hear everything from you.",Kam'lanaut,"I have no intention of hindering you. But, in that case, I would like to hear everything from you.",19
"Kam'lanaut:Why are you working with me, whom you once tossed aside?",Kam'lanaut,"Why are you working with me, whom you once tossed aside?",11
"Eald'narche:Trust in me, my little brother.",Eald'narche,"Trust in me, my little brother.",6
Kam'lanaut:...I do.,Kam'lanaut,...I do.,2
Lyse:Just taking Kam'lanaut's coordinates isn't easy.,Lyse,Just taking Kam'lanaut's coordinates isn't easy.,6
"Lyse:He used our dark manikins for his own purposes, after all...",Lyse,"He used our dark manikins for his own purposes, after all...",11
"Mog:I know how you feel, kupo. I hate it when people mess with my pompom!",Mog,"I know how you feel, kupo. I hate it when people mess with my pompom!",15
"Sabin:It's hard to just accept it. You have a connection to him, right, Lion?",Sabin,"It's hard to just accept it. You have a connection to him, right, Lion?",14
Lion:...He's someone I could never trust.,Lion,...He's someone I could never trust.,6
"Lyse:I don't quite understand, but...if we toss these aside just because we don't understand, we'll never know.",Lyse,"I don't quite understand, but...if we toss these aside just because we don't understand, we'll never know.",17
Lyse:This might be our chance.,Lyse,This might be our chance.,5
Lion:Chance to what?,Lion,Chance to what?,3
"Lyse:To talk to him, properly. We might be able to learn something from him.",Lyse,"To talk to him, properly. We might be able to learn something from him.",14
"Lion:Gosh... You're a gutsy one, Lyse...",Lion,"Gosh... You're a gutsy one, Lyse...",6
"Lyse:I've been around all kinds of people, so I'm sure I've gotten it from them.",Lyse,"I've been around all kinds of people, so I'm sure I've gotten it from them.",15
"Lyse:You're curious about him, too, aren't you, Sabin?",Lyse,"You're curious about him, too, aren't you, Sabin?",8
Sabin:Yeah... Though I haven't thought it out as far as you.,Sabin,Yeah... Though I haven't thought it out as far as you.,11
"Sabin:Kam'lanaut said he believed in Eald'narche, didn't he?",Sabin,"Kam'lanaut said he believed in Eald'narche, didn't he?",8
Lyse:It sounded a bit cynical if you ask me. Maybe it was his way of saying it.,Lyse,It sounded a bit cynical if you ask me. Maybe it was his way of saying it.,17
Sabin:I think that's probably right. But I think he truly believed in him before.,Sabin,I think that's probably right. But I think he truly believed in him before.,14
"Sabin:He believed in him, but something happened that changed that.",Sabin,"He believed in him, but something happened that changed that.",10
Sabin:I can't imagine what that's like. If I were betrayed by my brother...,Sabin,I can't imagine what that's like. If I were betrayed by my brother...,13
"Lyse:Edgar would never do something like that! You know that, right?",Lyse,"Edgar would never do something like that! You know that, right?",11
Sabin:Of course. But that's why I feel bad for him...,Sabin,Of course. But that's why I feel bad for him...,10
Sabin:Not that that excuses anything he's done. I'm not clear on it all anyway.,Sabin,Not that that excuses anything he's done. I'm not clear on it all anyway.,14
Sabin:And while I have no desire to understand Kefka...,Sabin,And while I have no desire to understand Kefka...,9
"Sabin:Kam'lanaut's from a different world, and I wonder if we might be able to understand and save him, is all.",Sabin,"Kam'lanaut's from a different world, and I wonder if we might be able to understand and save him, is all.",20
"Lyse:What do you think, Lion? You don't need to agree with us. We'll respect your opinion.",Lyse,"What do you think, Lion? You don't need to agree with us. We'll respect your opinion.",16
Lion:...I just can't think anything good of him.,Lion,...I just can't think anything good of him.,8
"Lion:But, like you two said...something happened to him. If we have the chance to talk to him, maybe we can understand each other, and maybe he can change.",Lion,"But, like you two said...something happened to him. If we have the chance to talk to him, maybe we can understand each other, and maybe he can change.",28
Sabin:It would be great if he could.,Sabin,It would be great if he could.,7
Shantotto:How naive you are to believe that change comes with such ease! Shall I teach you a simpler way to sway your prey?,Shantotto,How naive you are to believe that change comes with such ease! Shall I teach you a simpler way to sway your prey?,23
Lyse:A simpler way?,Lyse,A simpler way?,3
"Shantotto:If you wish his change to actualize, a pecking order you should devise.",Shantotto,"If you wish his change to actualize, a pecking order you should devise.",13
"Shantotto:I care not what you do, just that he's alive once you're through.",Shantotto,"I care not what you do, just that he's alive once you're through.",13
Shantotto:His existence will be of great assistance to my research. Ohohoho!,Shantotto,His existence will be of great assistance to my research. Ohohoho!,11
Sabin:I'm so glad she's on our side...,Sabin,I'm so glad she's on our side...,7
"Bartz:What's taking so long? Kam'lanaut said he'd handle the monster over there, but I don't see him anywhere.",Bartz,"What's taking so long? Kam'lanaut said he'd handle the monster over there, but I don't see him anywhere.",18
Edge:He probably found an excuse to get away from us and took it.,Edge,He probably found an excuse to get away from us and took it.,13
"Cyan:Regardless, the hour is late. Perhaps he has already slain the beast and returned.",Cyan,"Regardless, the hour is late. Perhaps he has already slain the beast and returned.",14
"Deuce:Or he might be in over his head. In that case, we better help him!",Deuce,"Or he might be in over his head. In that case, we better help him!",15
Edge:Hold on! We don't need to all go!,Edge,Hold on! We don't need to all go!,8
"Edge:Leave it to me. Don't worry, I won't be long.",Edge,"Leave it to me. Don't worry, I won't be long.",10
Bartz:Will you really be alright alone?,Bartz,Will you really be alright alone?,6
"Cyan:If you require assistance, you know where we are.",Cyan,"If you require assistance, you know where we are.",9
"Deuce:Take care, Edge.",Deuce,"Take care, Edge.",3
Edge:Don't worry about me. Take a nap or something until I get back.,Edge,Don't worry about me. Take a nap or something until I get back.,13
Edge:How far out did he go? Maybe he really did go back already.,Edge,How far out did he go? Maybe he really did go back already.,13
Edge:Who's there!?,Edge,Who's there!?,2
Edge:Thancred?,Edge,Thancred?,2
Edge:......,Edge,......,2
Kam'lanaut:Monster hunting provided me the perfect excuse.,Kam'lanaut,Monster hunting provided me the perfect excuse.,7
"Kam'lanaut:His scent may be faint, but it is unmistakable. My brother is nearby.",Kam'lanaut,"His scent may be faint, but it is unmistakable. My brother is nearby.",13
Kam'lanaut:It is time to seek him out.,Kam'lanaut,It is time to seek him out.,7
Edge:So this is where he got to.,Edge,So this is where he got to.,7
"Thancred:It appears that whatever he's planning, he wishes to do so without Eald'narche's knowledge. He hasn't done anything nefarious as of yet...",Thancred,"It appears that whatever he's planning, he wishes to do so without Eald'narche's knowledge. He hasn't done anything nefarious as of yet...",22
Edge:You're spying on him?,Edge,You're spying on him?,4
"Thancred:Well, he did use the dark manikins for his schemes.",Thancred,"Well, he did use the dark manikins for his schemes.",10
"Thancred:Something that doesn't quite inspire trust, wouldn't you agree?",Thancred,"Something that doesn't quite inspire trust, wouldn't you agree?",9
Edge:Hope you know what you're doing. I'm sure some people wouldn't approve you putting yourself in danger.,Edge,Hope you know what you're doing. I'm sure some people wouldn't approve you putting yourself in danger.,17
Thancred:There isn't always a safe path to take. It would be more dangerous to leave him to his own devices.,Thancred,There isn't always a safe path to take. It would be more dangerous to leave him to his own devices.,20
"Edge:Even so, we can still be cautious.",Edge,"Even so, we can still be cautious.",7
"Edge:You have a ninja of unequaled skill by your side, after all. Spying is what I do best.",Edge,"You have a ninja of unequaled skill by your side, after all. Spying is what I do best.",18
Thancred:Many thanks.,Thancred,Many thanks.,2
"Alphinaud:If I may, could I ask your opinions on a certain matter?",Alphinaud,"If I may, could I ask your opinions on a certain matter?",12
Hope:Of course. What's up?,Hope,Of course. What's up?,4
Alphinaud:I am curious to know everyone's thoughts on Kam'lanaut's motivations.,Alphinaud,I am curious to know everyone's thoughts on Kam'lanaut's motivations.,10
Cait Sith:It's hard to have any thoughts at the moment. We've only known him for a bit. I think we should wait and see.,Cait Sith,It's hard to have any thoughts at the moment. We've only known him for a bit. I think we should wait and see.,23
"Paine:He can do what he wants. But if he gets in our way, then I'll take him down.",Paine,"He can do what he wants. But if he gets in our way, then I'll take him down.",18
Hope:No way I'd be able to trust him completely. I wouldn't be surprised if he attacked us sooner rather than later.,Hope,No way I'd be able to trust him completely. I wouldn't be surprised if he attacked us sooner rather than later.,21
Ashe:It's useless to try and understand what drives him. We are simply too different.,Ashe,It's useless to try and understand what drives him. We are simply too different.,14
Alphinaud:It is as I thought... It appears we all view the issue differently.,Alphinaud,It is as I thought... It appears we all view the issue differently.,13
"Alphinaud:Too differently to say there is any general consensus among us, in fact.",Alphinaud,"Too differently to say there is any general consensus among us, in fact.",13
"Alphinaud:Regardless, I believe we can all agree that Kam'lanaut's goals in this world are elusive at best.",Alphinaud,"Regardless, I believe we can all agree that Kam'lanaut's goals in this world are elusive at best.",17
"Cait Sith:Well, he's one of Spiritus's warriors. Even if we told him to get lost, we'd only be putting out a fire with gasoline.",Cait Sith,"Well, he's one of Spiritus's warriors. Even if we told him to get lost, we'd only be putting out a fire with gasoline.",23
Alphinaud:Indeed. 'Twould afford neither us nor him any benefit.,Alphinaud,Indeed. 'Twould afford neither us nor him any benefit.,9
Hope:He's at least putting in an effort to seem like an ally. It's only understandable that he can't cut ties to his old world completely.,Hope,He's at least putting in an effort to seem like an ally. It's only understandable that he can't cut ties to his old world completely.,25
"Alphinaud:Of course. However, I cannot shake the feeling that there is something we have overlooked. We must needs take a different perspective on the matter.",Alphinaud,"Of course. However, I cannot shake the feeling that there is something we have overlooked. We must needs take a different perspective on the matter.",25
"Alphinaud:Dimensional coordinates permit Spiritus's warriors to grasp our strength, but we have no means to gauge theirs. This puts us at a distinct disadvantage.",Alphinaud,"Dimensional coordinates permit Spiritus's warriors to grasp our strength, but we have no means to gauge theirs. This puts us at a distinct disadvantage.",24
"Alphinaud:I have pondered how exactly to make up for this shortcoming, but I am afraid our options are somewhat limited.",Alphinaud,"I have pondered how exactly to make up for this shortcoming, but I am afraid our options are somewhat limited.",20
"Alphinaud:That being said, I have not exactly been treating the matter as urgent.",Alphinaud,"That being said, I have not exactly been treating the matter as urgent.",13
Paine:And...? So what are you planning?,Paine,And...? So what are you planning?,6
"Alphinaud:I am of a mind to agree with Lyse, Sabin, and the others who would show a willingness to reconcile our differences.",Alphinaud,"I am of a mind to agree with Lyse, Sabin, and the others who would show a willingness to reconcile our differences.",22
"Alphinaud:However, we must proceed with caution.",Alphinaud,"However, we must proceed with caution.",6
Alphinaud:There is a wealth of experience among usexperience which we can use to our advantage.,Alphinaud,There is a wealth of experience among us—experience which we can use to our advantage.,15
"Alphinaud:Should Kam'lanaut and the others act in rashness or violence, we must be prepared to react in kind.",Alphinaud,"Should Kam'lanaut and the others act in rashness or violence, we must be prepared to react in kind.",18
"Alphinaud:And we should prepare now, ere our reservations are justified.",Alphinaud,"And we should prepare now, ere our reservations are justified.",10
Cait Sith:It's hard to disagree with that. Leave the prep to me. Working in the shadows is what I do best.,Cait Sith,It's hard to disagree with that. Leave the prep to me. Working in the shadows is what I do best.,20
Hope:That's not a bad approach. We can be friendly without leaving ourselves open to trickery.,Hope,That's not a bad approach. We can be friendly without leaving ourselves open to trickery.,15
"Ashe:A delicate task, but one I shall help with in any way I can.",Ashe,"A delicate task, but one I shall help with in any way I can.",14
"Paine:I know a summoner who might just fit the buddy-buddy bill, too.",Paine,"I know a summoner who might just fit the buddy-buddy bill, too.",12
"Alphinaud:Thank you, everyone.",Alphinaud,"Thank you, everyone.",3
Materia:That is correct.,Materia,That is correct.,3
Materia:And I wish for you to fight as one of my warriors.,Materia,And I wish for you to fight as one of my warriors.,12
Ciaran:Fight? But I already have work to do...,Ciaran,Fight? But I already have work to do...,8
Materia:You possess a strong will.,Materia,You possess a strong will.,5
Materia:You held fast to your memories on your long journey. We need that will.,Materia,You held fast to your memories on your long journey. We need that will.,14
Ciaran:There are lots of strong people out there. Does it have to be me?,Ciaran,There are lots of strong people out there. Does it have to be me?,14
Materia:...The crystal guided you to me.,Materia,...The crystal guided you to me.,6
Ciaran:The crystal...?,Ciaran,The crystal...?,2
Materia:A different one from that in your world. It is one that wishes for the warriors' respite.,Materia,A different one from that in your world. It is one that wishes for the warriors' respite.,17
"Materia:We, the gods, created this world as a land of respite...",Materia,"We, the gods, created this world as a land of respite...",11
Materia:It was once a place where battle-weary warriors from other worlds could rest.,Materia,It was once a place where battle-weary warriors from other worlds could rest.,13
Materia:I took away their tragic memories to give them peace of mind.,Materia,I took away their tragic memories to give them peace of mind.,12
Ciaran:You took away...their memories?,Ciaran,You took away...their memories?,4
Materia:I once thought depriving them of such painful memories would bring them tranquility.,Materia,I once thought depriving them of such painful memories would bring them tranquility.,13
Materia:But reality was different. They now seek those lost memories.,Materia,But reality was different. They now seek those lost memories.,10
"Materia:They claim that, no matter how painful those memories are, they are what strengthen their wills.",Materia,"They claim that, no matter how painful those memories are, they are what strengthen their wills.",16
"Ciaran:...I feel the same way. You were mistaken, Materia.",Ciaran,"...I feel the same way. You were mistaken, Materia.",9
Materia:I couldn't understand... But I regret what I did.,Materia,I couldn't understand... But I regret what I did.,9
Ciaran:You can't hold on to all of your memories. Some spill out here and there.,Ciaran,You can't hold on to all of your memories. Some spill out here and there.,15
Ciaran:But having them stolen is...sad.,Ciaran,But having them stolen is...sad.,5
Materia:This world is no longer one of respite. It is being threatened by monsters and those harboring ill will.,Materia,This world is no longer one of respite. It is being threatened by monsters and those harboring ill will.,19
"Materia:Please, lend us your strength.",Materia,"Please, lend us your strength.",5
Materia:Your journey has been unlike the others.,Materia,Your journey has been unlike the others.,7
Materia:Those experiences will be a new guiding light to my warriors.,Materia,Those experiences will be a new guiding light to my warriors.,11
Ciaran:Alright. I'll give it my best shot.,Ciaran,Alright. I'll give it my best shot.,7
"Ciaran:I'm nothing like those heroes that appear in tales, so there might not be much that I can do...",Ciaran,"I'm nothing like those heroes that appear in tales, so there might not be much that I can do...",19
Ciaran:But this is a journey of hope for the future?,Ciaran,But this is a journey of hope for the future?,10
"Ciaran:If that's what they're traveling for, then I hope I can help them.",Ciaran,"If that's what they're traveling for, then I hope I can help them.",13
Mog:Kupo! I sense a new friend over that way!,Mog,Kupo! I sense a new friend over that way!,9
Ciaran:Hey there!,Ciaran,Hey there!,2
Ciaran:Thanks for finding me. I thought I was lost.,Ciaran,Thanks for finding me. I thought I was lost.,9
"Warrior of Light:Are you one of Materia's warriors, too?",Warrior of Light,"Are you one of Materia's warriors, too?",7
Ciaran:Seems that way.,Ciaran,Seems that way.,3
Ciaran:My name's Ciaran. Materia told me to come here.,Ciaran,My name's Ciaran. Materia told me to come here.,9
"Chelinka:I think you're right, Yuri.",Chelinka,"I think you're right, Yuri.",5
Layle:So we're the same tribe. He doesn't look like a bad guy to me.,Layle,So we're the same tribe. He doesn't look like a bad guy to me.,14
Rem:A friend of yours?,Rem,A friend of yours?,4
Yuri:No. But he might come from a similar world to ours.,Yuri,No. But he might come from a similar world to ours.,11
Layle:Just like me and these twins here. Our worlds have some tribes in common.,Layle,Just like me and these twins here. Our worlds have some tribes in common.,14
Ciaran:So you're also Clavats. What a relief... I thought I'd be the only one.,Ciaran,So you're also Clavats. What a relief... I thought I'd be the only one.,14
"Yuri:Maybe from our past or our future...somewhere in the infinite possibilities, no doubt you're out there somewhere.",Yuri,"Maybe from our past or our future...somewhere in the infinite possibilities, no doubt you're out there somewhere.",17
"Rem:Just hearing ""Clavats"" is enough to put your mind at ease?",Rem,"Just hearing ""Clavats"" is enough to put your mind at ease?",11
"Chelinka:As the tribes go, Clavats are said to have very peaceful temperaments.",Chelinka,"As the tribes go, Clavats are said to have very peaceful temperaments.",12
Yuri:We're often called the tribe of unity and friendship.,Yuri,We're often called the tribe of unity and friendship.,9
"Sazh:No kidding. That apply to you, too?",Sazh,"No kidding. That apply to you, too?",7
Layle:Can't say. I'm just one Clavat.,Layle,Can't say. I'm just one Clavat.,6
"Layle:There are plenty of argumentative ones, short-tempered ones...",Layle,"There are plenty of argumentative ones, short-tempered ones...",8
"Yuri:Right. Rather than focusing on tribes, it's more important to look at the way we each live our lives.",Yuri,"Right. Rather than focusing on tribes, it's more important to look at the way we each live our lives.",19
"Chelinka:There are bad Clavats out there, and lots of kind and warmhearted people from other tribes.",Chelinka,"There are bad Clavats out there, and lots of kind and warmhearted people from other tribes.",16
Layle:Exactly. And you can usually tell just by looking if a Clavat is up to no good. And he doesn't look it at all.,Layle,Exactly. And you can usually tell just by looking if a Clavat is up to no good. And he doesn't look it at all.,24
"Yuri:If anything, he's got good-guy vibes just gushing outta everywhere!",Yuri,"If anything, he's got good-guy vibes just gushing outta everywhere!",10
"Chelinka:I know what you want to say, Yuri, but pick your words better...",Chelinka,"I know what you want to say, Yuri, but pick your words better...",13
Warrior of Light:Very well. We believe you. Let us fight together to save the future.,Warrior of Light,Very well. We believe you. Let us fight together to save the future.,13
"Ciaran:Oh, um... Gotcha, so it is that kind of journey.",Ciaran,"Oh, um... Gotcha, so it is that kind of journey.",10
Ciaran:It might be some time until I get the hang of things. I'll take it slow for now.,Ciaran,It might be some time until I get the hang of things. I'll take it slow for now.,18
Sazh:Easy-going fella.,Sazh,Easy-going fella.,2
Rem:Hehe. But it's good to have someone like that around.,Rem,Hehe. But it's good to have someone like that around.,10
Warrior of Light:Indeed. I can tell that there is a comforting warmth about you.,Warrior of Light,Indeed. I can tell that there is a comforting warmth about you.,12
Layle:You seem pretty skilled. You must have plenty of experience under your belt.,Layle,You seem pretty skilled. You must have plenty of experience under your belt.,13
"Ciaran:I don't know... I've spent some time on the road, but I don't know if that makes me ""skilled.""",Ciaran,"I don't know... I've spent some time on the road, but I don't know if that makes me ""skilled.""",19
"Ciaran:Still, I'll do what I can. It's a pleasure to meet you all.",Ciaran,"Still, I'll do what I can. It's a pleasure to meet you all.",13
Yuri:Great! Welcome to the team!,Yuri,Great! Welcome to the team!,5
Sazh:I can't believe Materia's dragging more kids into this fight.,Sazh,I can't believe Materia's dragging more kids into this fight.,10
Layle:Kid? He's older than me.,Layle,Kid? He's older than me.,5
"Sazh:Geez, my bad. I thought I could tell, but I guess it's different in other worlds.",Sazh,"Geez, my bad. I thought I could tell, but I guess it's different in other worlds.",16
"Ciaran:Don't worry about it. There are lots of things I don't understand, either.",Ciaran,"Don't worry about it. There are lots of things I don't understand, either.",13
