Original,Character,Dialogue,Wordcount
Dark Manikin (Galuf):...Of course. That is why we were able to fight.,Dark Manikin ,...Of course. That is why we were able to fight.,10
Dark Manikin (Galuf):The memories you lost came to us. They were full of such emotion.,Dark Manikin ,The memories you lost came to us. They were full of such emotion.,13
Dark Manikin (Lenna):They gave us hollow manikins strength...as a momentary power of will.,Dark Manikin ,They gave us hollow manikins strength...as a momentary power of will.,11
Lenna:Memories full of emotion...,Lenna,Memories full of emotion...,4
Lenna:Are those the ones Materia thought we were better off without?,Lenna,Are those the ones Materia thought we were better off without?,11
"Faris:I had a feeling I was missing something, like there was a hole in my memories somewhere.",Faris,"I had a feeling I was missing something, like there was a hole in my memories somewhere.",17
Galuf:...I knew. But I did not want to say anything.,Galuf,...I knew. But I did not want to say anything.,10
"Galuf:However, if there are those pained by those memories...we must take it from you.",Galuf,"However, if there are those pained by those memories...we must take it from you.",14
Dark Manikin (Faris):Who cares if they're painful? We got this far because of your memories.,Dark Manikin ,Who cares if they're painful? We got this far because of your memories.,13
Dark Manikin (Faris):You overcame your pain with the help of your family and friends. Those memories gave us strength.,Dark Manikin ,You overcame your pain with the help of your family and friends. Those memories gave us strength.,17
Dark Manikin (Lenna):But Bartz...,Dark Manikin ,But Bartz...,2
Dark Manikin (Galuf):Something was wrong with him even before Exdeath appeared.,Dark Manikin ,Something was wrong with him even before Exdeath appeared.,9
Dark Manikin (Galuf):Freedom and loneliness together are too much for dark manikins to bear...,Dark Manikin ,Freedom and loneliness together are too much for dark manikins to bear...,12
Dark Manikin (Lenna):Exdeath intends to control our Bartz.,Dark Manikin ,Exdeath intends to control our Bartz.,6
Dark Manikin (Lenna):We were fine. We had our friends with us. But I am not so sure about Bartz...,Dark Manikin ,We were fine. We had our friends with us. But I am not so sure about Bartz...,17
Faris:You guys are holding onto our painful memories... No.,Faris,You guys are holding onto our painful memories... No.,9
"Faris:Our painful memories are the only ones you have, right?",Faris,"Our painful memories are the only ones you have, right?",10
Dark Manikin (Faris):...Yes. Memories of...partings.,Dark Manikin ,...Yes. Memories of...partings.,3
"Dark Manikin (Krile):We got this far because of your memories, but...",Dark Manikin ,"We got this far because of your memories, but...",9
"Galuf:You must return them to where they belong, yes?",Galuf,"You must return them to where they belong, yes?",9
Dark Manikin (Krile):It must be so painful. After all...we can't always be,Dark Manikin ,It must be so painful. After all...we can't always be—,10
Galuf:Even the Krile from the World of Darkness has a stout heart.,Galuf,Even the Krile from the World of Darkness has a stout heart.,12
Galuf:But...it's time.,Galuf,But...it's time.,2
Krile:I know... But it's a little scary.,Krile,I know... But it's a little scary.,7
Lenna:I can't look the other way... So please!,Lenna,I can't look the other way... So please!,8
"Dark Manikin (Faris):""Mercy"" ain't in my dictionary.",Dark Manikin ,"""Mercy"" ain't in my dictionary.",5
Faris:You've got a lot of brass! I like it!,Faris,You've got a lot of brass! I like it!,9
Krile:...I'm sure it's painful. But it's fine now.,Krile,...I'm sure it's painful. But it's fine now.,8
"Krile:Because everyone is here, together.",Krile,"Because everyone is here, together.",5
Faris:Yes. We're not alone.,Faris,Yes. We're not alone.,4
Lenna:And we can overcome anything together.,Lenna,And we can overcome anything together.,6
"Dark Manikin (Galuf):How promising... Now then, here I go!",Dark Manikin ,"How promising... Now then, here I go!",7
Dark Manikin (Galuf):Warriors of the World of Light... We leave the rest to you.,Dark Manikin ,Warriors of the World of Light... We leave the rest to you.,12
Lenna:Our lost memories...,Lenna,Our lost memories...,3
Krile:...Grandpa.,Krile,...Grandpa.,2
"Galuf:What's the matter, Krile? I'm alive and well here!",Galuf,"What's the matter, Krile? I'm alive and well here!",9
Galuf:We haven't the time to worry about me. We must rescue Bartz!,Galuf,We haven't the time to worry about me. We must rescue Bartz!,12
"Lenna:Y-yes, you are right. We must safeguard the world our manikins were protecting...",Lenna,"Y-yes, you are right. We must safeguard the world our manikins were protecting...",13
Krile:You're right... I want to help Bartz.,Krile,You're right... I want to help Bartz.,7
Bartz:The wind...,Bartz,The wind...,2
Lenna:B-Bartz just...spoke!,Lenna,B-Bartz just...spoke!,2
Bartz:...is coming.,Bartz,...is coming.,2
Galuf:Ruins are rising up...! Those are the ones from our world!,Galuf,Ruins are rising up...! Those are the ones from our world!,11
Cid:What's going on!? You folks still on the ground!?,Cid,What's going on!? You folks still on the ground!?,9
Setzer:We have confirmed a mechanical structure in the sky. Are these ruins from your world?,Setzer,We have confirmed a mechanical structure in the sky. Are these ruins from your world?,15
Lenna:Yes... But they might be too high to reach in the airship.,Lenna,Yes... But they might be too high to reach in the airship.,12
Cid:Just what do you think mechanics are for!?,Cid,Just what do you think mechanics are for!?,8
Setzer:Gilgamesh told us this might happen.,Setzer,Gilgamesh told us this might happen.,6
Setzer:So we made a few minor adjustments while you were fighting.,Setzer,So we made a few minor adjustments while you were fighting.,11
"Cid:There was nothin' ""minor"" about it, you jerk!",Cid,"There was nothin' ""minor"" about it, you jerk!",8
Cid:We gave this thing a complete overhaul from stem to stern!,Cid,We gave this thing a complete overhaul from stem to stern!,11
"Faris:Well done, lads!",Faris,"Well done, lads!",3
Setzer:What happened to all that boundless enthusiasm he usually has...?,Setzer,What happened to all that boundless enthusiasm he usually has...?,10
Setzer:Let's see what we can do to help.,Setzer,Let's see what we can do to help.,8
Sazh:Hey! We're ready to go when you are! All aboard!,Sazh,Hey! We're ready to go when you are! All aboard!,10
"Lenna:No matter the circumstance or the world we come from, our allies are always here to help us.",Lenna,"No matter the circumstance or the world we come from, our allies are always here to help us.",18
"Krile:They're the best! C'mon, Bartz, let's go!",Krile,"They're the best! C'mon, Bartz, let's go!",7
Cecil:Bartz... What's on your mind?,Cecil,Bartz... What's on your mind?,5
"Firion:I wonder. If he lost everything, including his memories...",Firion,"I wonder. If he lost everything, including his memories...",9
Squall:Did you remember a way to get him back to his old self?,Squall,Did you remember a way to get him back to his old self?,13
Galuf:It is not so easy. What we remembered were things from our home world.,Galuf,It is not so easy. What we remembered were things from our home world.,14
"Krile:Bartz was always so positive, I thought he would be fine even on his own.",Krile,"Bartz was always so positive, I thought he would be fine even on his own.",15
Squall:(I see... You're fine both on your own or with others.),Squall,(I see... You're fine both on your own or with others.),11
Galuf:But it's like Lenna and the others said. The harm to his home took a toll on him. He was just a young lad.,Galuf,But it's like Lenna and the others said. The harm to his home took a toll on him. He was just a young lad.,24
Zidane:He kept up a brave front. He didn't let us see any of that.,Zidane,He kept up a brave front. He didn't let us see any of that.,14
"Firion:I acted like I knew, but I never did. I'm sorry...",Firion,"I acted like I knew, but I never did. I'm sorry...",11
Galuf:Perhaps even he forgot. One hardly pays any mind to growing nostalgia.,Galuf,Perhaps even he forgot. One hardly pays any mind to growing nostalgia.,12
Cecil:What?,Cecil,What?,2
Krile:Bartz's dark manikin said he was lonely.,Krile,Bartz's dark manikin said he was lonely.,7
Krile:Maybe...you didn't hear it.,Krile,Maybe...you didn't hear it.,4
Firion:With all those memories of partings and loss...I wouldn't be surprised if his emotions took a turn for the worse.,Firion,With all those memories of partings and loss...I wouldn't be surprised if his emotions took a turn for the worse.,20
Cecil:Perhaps he felt sympathy when told that by his dark manikin.,Cecil,Perhaps he felt sympathy when told that by his dark manikin.,11
Squall:(I wonder.),Squall,(I wonder.),2
Squall:(Are you okay with people just imagining what's going on inside of you?),Squall,(Are you okay with people just imagining what's going on inside of you?),13
Squall:(We won't know unless you tell us...),Squall,(We won't know unless you tell us...),7
Zidane:You're talking like that because you know he won't reply...right?,Zidane,You're talking like that because you know he won't reply...right?,10
Squall:What did you say?,Squall,What did you say?,4
Zidane:I know what you're thinking without saying it.,Zidane,I know what you're thinking without saying it.,8
Zidane:We were so reliant on his cheerfulness.,Zidane,We were so reliant on his cheerfulness.,7
Cecil:He always encouraged us whenever we were lost or uncertain of our path.,Cecil,He always encouraged us whenever we were lost or uncertain of our path.,13
"Cecil:Bartz... Perhaps you can't hear us, but...",Cecil,"Bartz... Perhaps you can't hear us, but...",7
Cecil:We are here to help you. Would you let us be your strength this time?,Cecil,We are here to help you. Would you let us be your strength this time?,15
Zidane:That's right. We're going to be the ones helping you out now!,Zidane,That's right. We're going to be the ones helping you out now!,12
"Squall:...You can do so without saying it, too.",Squall,"...You can do so without saying it, too.",8
Warrior of Light:Giant mechanical ruins floating in the sky... Is this Exdeath's doing?,Warrior of Light,Giant mechanical ruins floating in the sky... Is this Exdeath's doing?,11
Galuf:Yes. Our dark manikins saw him with their own eyes.,Galuf,Yes. Our dark manikins saw him with their own eyes.,10
Galuf:I suppose Exdeath intends to summon something like the crystal and use the giant Torsion that opens up to gather power.,Galuf,I suppose Exdeath intends to summon something like the crystal and use the giant Torsion that opens up to gather power.,21
Leo:Why is he so obsessed with power?,Leo,Why is he so obsessed with power?,7
"Galuf:He is the physical form of evil residing in a giant tree, the very incarnation of wickedness.",Galuf,"He is the physical form of evil residing in a giant tree, the very incarnation of wickedness.",17
Warrior of Light:So he is a tree that wishes to absorb the nourishment of the earth to his heart's content...,Warrior of Light,So he is a tree that wishes to absorb the nourishment of the earth to his heart's content...,18
Tidus:Meaning there's no logic to what he does.,Tidus,Meaning there's no logic to what he does.,8
Faris:Most likely not. I think that's why he captured Bartz's dark manikin.,Faris,Most likely not. I think that's why he captured Bartz's dark manikin.,12
"Faris:Complicated emotions can create a powerful will... You know that, don't you?",Faris,"Complicated emotions can create a powerful will... You know that, don't you?",12
Tidus:Is he different?,Tidus,Is he different?,3
Galuf:In this world where complex memories can become our power...,Galuf,In this world where complex memories can become our power...,10
Galuf:An existence filled with negative emotions may be even stronger than pure evil.,Galuf,An existence filled with negative emotions may be even stronger than pure evil.,13
Leo:So that's why he took Bartz's dark manikin.,Leo,So that's why he took Bartz's dark manikin.,8
Tidus:But something's different.,Tidus,But something's different.,3
Tidus:Galuf and the others' dark manikins were holding only painful memories.,Tidus,Galuf and the others' dark manikins were holding only painful memories.,11
Warrior of Light:Bartz's manikin should be the same. His will should have been strong enough...,Warrior of Light,Bartz's manikin should be the same. His will should have been strong enough...,13
"Warrior of Light:If they met once before, why didn't they fight?",Warrior of Light,"If they met once before, why didn't they fight?",9
Faris:...Maybe he gave him his memories.,Faris,...Maybe he gave him his memories.,6
Galuf:Hmm... Why would he do something so absurd...?,Galuf,Hmm... Why would he do something so absurd...?,8
Tidus:He's always so cheerful. Seeing him like this is throwing me off my game...,Tidus,He's always so cheerful. Seeing him like this is throwing me off my game...,14
Warrior of Light:His light...is with his shadow. We must get to those ruins.,Warrior of Light,His light...is with his shadow. We must get to those ruins.,11
Steiner:I see... So that is why Sir Leo cannot use magic.,Steiner,I see... So that is why Sir Leo cannot use magic.,11
Leo:But I wished to protect my home with my own hands.,Leo,But I wished to protect my home with my own hands.,11
Ignis:It sounds like we will get along swimmingly.,Ignis,It sounds like we will get along swimmingly.,8
Cecil:And you? Is there something that speaks to your loyalty as an advisor?,Cecil,And you? Is there something that speaks to your loyalty as an advisor?,13
Ignis:...I cannot well express if that is what it's called.,Ignis,...I cannot well express if that is what it's called.,10
Steiner:But losing your country and thus your resolve to fight must have been terrible!,Steiner,But losing your country and thus your resolve to fight must have been terrible!,14
"Leo:At first, I thought the same. But I later realized that my loyalty was really my love for the people of my home.",Leo,"At first, I thought the same. But I later realized that my loyalty was really my love for the people of my home.",23
Leo:I would sacrifice anything for the people of my home.,Leo,I would sacrifice anything for the people of my home.,10
"Cecil:A loyal man... I was estranged from my people, so I admit I'm a little envious.",Cecil,"A loyal man... I was estranged from my people, so I admit I'm a little envious.",16
Cecil:There was a time that my countrymen hated me because of a misunderstanding.,Cecil,There was a time that my countrymen hated me because of a misunderstanding.,13
"Ignis:I think you are very loyal, Cecil.",Ignis,"I think you are very loyal, Cecil.",7
Ignis:As for myself... I have memories of both the city I was raised in and the world I traveled...,Ignis,As for myself... I have memories of both the city I was raised in and the world I traveled...,19
"Ignis:But if Noct were not the king, I am uncertain I would have done the same things.",Ignis,"But if Noct were not the king, I am uncertain I would have done the same things.",17
Cecil:Everyone has their own circumstances... There is a lot to be learned here.,Cecil,Everyone has their own circumstances... There is a lot to be learned here.,13
Ramza:I wonder if I ever felt that toward someone...,Ramza,I wonder if I ever felt that toward someone...,9
"Agrias:Even if your memories were sound, thinking that way is pointless.",Agrias,"Even if your memories were sound, thinking that way is pointless.",11
Agrias:A strategist's emotional attachment...,Agrias,A strategist's emotional attachment...,4
Agrias:And a general's compassion for people...,Agrias,And a general's compassion for people...,6
Agrias:Both are ideas you might have.,Agrias,Both are ideas you might have.,6
"Ramza:...Thank you for your kind words, Agrias.",Ramza,"...Thank you for your kind words, Agrias.",7
"Ramza:Because of you, I can still believe in myself.",Ramza,"Because of you, I can still believe in myself.",9
"Agrias:Even my memories are untrustworthy. For now, we need only accomplish our mission in this world.",Agrias,"Even my memories are untrustworthy. For now, we need only accomplish our mission in this world.",16
Krile:Sniffle... Grandpa...,Krile,Sniffle... Grandpa...,2
"Ignis:Is it painful, reclaiming your future?",Ignis,"Is it painful, reclaiming your future?",6
"Krile:Yeah... Once we finish our journey here, I won't be able to be with Grandpa anymore...",Krile,"Yeah... Once we finish our journey here, I won't be able to be with Grandpa anymore...",16
Krile:I thought we would always be together... I don't want to be apart...!,Krile,I thought we would always be together... I don't want to be apart...!,13
"Krile:I want the world to be peaceful, but...then I'll be all alone...",Krile,"I want the world to be peaceful, but...then I'll be all alone...",12
"Krile:...I'm sorry, Ignis. I didn't mean to...",Krile,"...I'm sorry, Ignis. I didn't mean to...",7
Ignis:Never you mind that. I understand well the pain of loss and solitude...,Ignis,Never you mind that. I understand well the pain of loss and solitude...,13
"Krile:I'm so happy I could see Grandpa again, but...I'm scared of saying goodbye.",Krile,"I'm so happy I could see Grandpa again, but...I'm scared of saying goodbye.",13
Krile:But if I get sad and cry...Grandpa will laugh at me.,Krile,But if I get sad and cry...Grandpa will laugh at me.,11
Krile:When I think about the bad guys from other worlds...I kind of understand how they feel.,Krile,When I think about the bad guys from other worlds...I kind of understand how they feel.,16
Krile:I start to wonder if I could change what happened then...,Krile,I start to wonder if I could change what happened then...,11
Ignis:...I see.,Ignis,...I see.,2
"Ignis:If you could change it, that future would not have you in it, Krile.",Ignis,"If you could change it, that future would not have you in it, Krile.",14
Ignis:There would be people who missed you... Including your grandfather.,Ignis,There would be people who missed you... Including your grandfather.,10
Krile:Even Grandpa...?,Krile,Even Grandpa...?,2
Ignis:You are together now. You ought to be searching with Galuf for the course you should follow.,Ignis,You are together now. You ought to be searching with Galuf for the course you should follow.,17
Krile:...You're right. We are together now.,Krile,...You're right. We are together now.,6
"Zack:Hey, Krile! Do you have any memories that might get a reaction out of Bartz?",Zack,"Hey, Krile! Do you have any memories that might get a reaction out of Bartz?",15
Zack:Everyone's trying to talk to him now.,Zack,Everyone's trying to talk to him now.,7
Krile:Huh!? But there are so many...,Krile,Huh!? But there are so many...,6
Ignis:Everyone is worried about Bartz.,Ignis,Everyone is worried about Bartz.,5
Krile:...Right. I need to help him.,Krile,...Right. I need to help him.,6
"Krile:After all, he was a good friend to me when I was all alone!",Krile,"After all, he was a good friend to me when I was all alone!",14
Zack:I've got a bad feeling about this...,Zack,I've got a bad feeling about this...,7
"Zack:Hey, it's me, Zack! Cloud's here, too. Remember us?",Zack,"Hey, it's me, Zack! Cloud's here, too. Remember us?",9
Cloud:Enough. He can't hear you.,Cloud,Enough. He can't hear you.,5
Zack:We don't know for sure until we try!,Zack,We don't know for sure until we try!,8
"Zack:Even if he lost his memories of his home world, there's a chance he still remembers us.",Zack,"Even if he lost his memories of his home world, there's a chance he still remembers us.",17
Noel:You might be right.,Noel,You might be right.,4
"Noel:His heart might just be out on a stroll, looking for a reason to come back.",Noel,"His heart might just be out on a stroll, looking for a reason to come back.",16
Ignis:Noct. What is Bartz's favorite dish?,Ignis,Noct. What is Bartz's favorite dish?,6
Noct:How should I know?,Noct,How should I know?,4
Noct:Well... We went fishing together and ate that before.,Noct,Well... We went fishing together and ate that before.,9
Ignis:Fish... I'll give it a try.,Ignis,Fish... I'll give it a try.,6
"Cloud:...Are you really going to do that, even if it won't work?",Cloud,"...Are you really going to do that, even if it won't work?",12
"Ignis:It's worth a try, especially since he's from a different world. There must be something we can do.",Ignis,"It's worth a try, especially since he's from a different world. There must be something we can do.",18
Zack:And it's not like I can just look the other way.,Zack,And it's not like I can just look the other way.,11
Noel:Agreed. I don't want to give up on the living.,Noel,Agreed. I don't want to give up on the living.,10
Noct:He always acted so...free.,Noct,He always acted so...free.,4
Noct:It doesn't feel right just leaving him like this.,Noct,It doesn't feel right just leaving him like this.,9
"Ignis:It sounds like he embarked on a journey on his own. Nevertheless, he's a gentle person who won't turn down a friend.",Ignis,"It sounds like he embarked on a journey on his own. Nevertheless, he's a gentle person who won't turn down a friend.",22
Noel:I can see how he became a leader. I wish I could go on a journey like him.,Noel,I can see how he became a leader. I wish I could go on a journey like him.,18
Cloud:But now he's just a husk of who he used to be...,Cloud,But now he's just a husk of who he used to be...,12
"Zack:See! Even you know this isn't right, Cloud! What should we do...?",Zack,"See! Even you know this isn't right, Cloud! What should we do...?",12
Cloud:...Everything we possibly can...for a friend.,Cloud,...Everything we possibly can...for a friend.,6
"Squall:No response, as usual.",Squall,"No response, as usual.",4
Lenna:But we've tried so many things...,Lenna,But we've tried so many things...,6
Squall:(It brings back some bad memories...),Squall,(It brings back some bad memories...),6
Squall:You weren't always like this...,Squall,You weren't always like this...,5
Zidane:He's usually such a positive guy...which makes it that much harder to look at.,Zidane,He's usually such a positive guy...which makes it that much harder to look at.,14
Leo:Bartz... I'm sorry for what I said that time. I was careless.,Leo,Bartz... I'm sorry for what I said that time. I was careless.,12
Leo:I didn't think it weighed so heavily on you that you would surrender your own heart...,Leo,I didn't think it weighed so heavily on you that you would surrender your own heart...,16
Zidane:You talked to him before it happened? Did anything seem...different?,Zidane,You talked to him before it happened? Did anything seem...different?,10
Leo:We were talking about leaving our hometowns.,Leo,We were talking about leaving our hometowns.,7
Lenna:Usually Bartz doesn't talk about such things.,Lenna,Usually Bartz doesn't talk about such things.,7
"Faris:He knew he couldn't returnhome, yet hewent to save a friend.",Faris,"He knew he couldn't return home, yet he went to save a friend.",11
"Lenna:No matter how far he traveled, Bartz never forgot where he came from.",Lenna,"No matter how far he traveled, Bartz never forgot where he came from.",13
Squall:(It's like talking to a wall.),Squall,(It's like talking to a wall.),6
Leo:...No doubt Galuf brought to mind the memories of his passed father.,Leo,...No doubt Galuf brought to mind the memories of his passed father.,12
Leo:His dark manikin is carrying all that sadness on his own. He may be stronger than even Bartz himself.,Leo,His dark manikin is carrying all that sadness on his own. He may be stronger than even Bartz himself.,19
Squall:There's no way he'd lose...,Squall,There's no way he'd lose...,5
Lenna:What do you mean?,Lenna,What do you mean?,4
"Squall:Even without his memories, Bartz is still Bartz.",Squall,"Even without his memories, Bartz is still Bartz.",8
"Squall:He must have had a reason, and temporarily entrusted his manikin with his memories.",Squall,"He must have had a reason, and temporarily entrusted his manikin with his memories.",14
"Zidane:I think so, too. His memories weren't taken by force. He gave them to his manikin.",Zidane,"I think so, too. His memories weren't taken by force. He gave them to his manikin.",16
Zidane:...Maybe he wanted to share the strength of overcoming that sadness with him.,Zidane,...Maybe he wanted to share the strength of overcoming that sadness with him.,13
Squall:(And still no response.),Squall,(And still no response.),4
Squall:And here I thought you would be the only one who wouldn't get so down like this...,Squall,And here I thought you would be the only one who wouldn't get so down like this...,17
Faris:Hear that? Folks from other worlds have faith in you.,Faris,Hear that? Folks from other worlds have faith in you.,10
"Zidane:You guys all know how reliable he is, right?",Zidane,"You guys all know how reliable he is, right?",9
Lenna:Of course. Everyone depends on him.,Lenna,Of course. Everyone depends on him.,6
Lenna:But that's exactly why...I want to help him now. I want to be with him again.,Lenna,But that's exactly why...I want to help him now. I want to be with him again.,16
"Zidane:So we're all in the same boat then! Leave it to us, Bartz!",Zidane,"So we're all in the same boat then! Leave it to us, Bartz!",13
Dark Manikin (Bartz):...You're too late. The crystal's power is near.,Dark Manikin ,...You're too late. The crystal's power is near.,8
Krile:Are you a servant of Exdeath now!?,Krile,Are you a servant of Exdeath now!?,7
"Dark Manikin (Bartz):He who saved the world but couldn't save himself is here... You all remember what happened, don't you?",Dark Manikin ,"He who saved the world but couldn't save himself is here... You all remember what happened, don't you?",18
Lenna:...We do. We remember everything until the end of our journey.,Lenna,...We do. We remember everything until the end of our journey.,11
Faris:So why are you doing this!?,Faris,So why are you doing this!?,6
"Dark Manikin (Bartz):No matter what you say, it's pointless now.",Dark Manikin ,"No matter what you say, it's pointless now.",8
Dark Manikin (Bartz):A great power is about to be reborn from this Torsion...!,Dark Manikin ,A great power is about to be reborn from this Torsion...!,11
Dark Manikin (Bartz):...Just kidding.,Dark Manikin ,...Just kidding.,2
Dark Manikin (Bartz):As if I would do something like this!,Dark Manikin ,As if I would do something like this!,8
"Faris:Huh!? Bartz, have you come to your senses!?",Faris,"Huh!? Bartz, have you come to your senses!?",8
Lenna:You mean you weren't being controlled by Exdeath?,Lenna,You mean you weren't being controlled by Exdeath?,8
"Dark Manikin (Bartz):I was. He used the wounds in my heart to control me, but...",Dark Manikin ,"I was. He used the wounds in my heart to control me, but...",13
Dark Manikin (Bartz):The real me...helped me remember how to overcome it.,Dark Manikin ,The real me...helped me remember how to overcome it.,9
Galuf:I see. He wanted to save you from sinking into despair...,Galuf,I see. He wanted to save you from sinking into despair...,11
Faris:So that's why he gave you everything he had...,Faris,So that's why he gave you everything he had...,9
Dark Manikin (Bartz):Well...it didn't go quite as planned. It looks like his heart went on a journey of its own...,Dark Manikin ,Well...it didn't go quite as planned. It looks like his heart went on a journey of its own...,18
"Dark Manikin (Bartz):I was borrowing it for a little while to stop Exdeath, but...",Dark Manikin ,"I was borrowing it for a little while to stop Exdeath, but...",12
"Dark Manikin (Bartz):Now that you're here, I can return his memories to where they belong.",Dark Manikin ,"Now that you're here, I can return his memories to where they belong.",13
Dark Manikin (Bartz):That's right. Fight me and remember who you are!,Dark Manikin ,That's right. Fight me and remember who you are!,9
Bartz:......,Bartz,......,2
"Dark Manikin (Bartz):You poor thing. Your friends are beside you, but you can't talk to them...",Dark Manikin ,"You poor thing. Your friends are beside you, but you can't talk to them...",14
Dark Manikin (Bartz):I'm not alone. I'm not sad anymore.,Dark Manikin ,I'm not alone. I'm not sad anymore.,7
Dark Manikin (Bartz):So I'll give it all back to you. Thank you...me.,Dark Manikin ,So I'll give it all back to you. Thank you...me.,10
Dark Manikin (Bartz):My heart was so full... Thank you.,Dark Manikin ,My heart was so full... Thank you.,7
Bartz:Yaaawn... Why do I feel like I woke up from a long dream...?,Bartz,Yaaawn... Why do I feel like I woke up from a long dream...?,13
Lenna:Bartz! You can speak again!,Lenna,Bartz! You can speak again!,5
Bartz:Huh? What's everyone doing here? And are we...in some ruins?,Bartz,Huh? What's everyone doing here? And are we...in some ruins?,10
Krile:Come on! Get it together!,Krile,Come on! Get it together!,5
"Faris:We were worried about you, matey!",Faris,"We were worried about you, matey!",6
"Galuf:The same old Bartz... No, this Bartz has come back to us with all of his memories intact.",Galuf,"The same old Bartz... No, this Bartz has come back to us with all of his memories intact.",18
"Bartz:...Yes, I'm back. Sorry for all the trouble.",Bartz,"...Yes, I'm back. Sorry for all the trouble.",8
Galuf:Just what were you thinking doing something so reckless?,Galuf,Just what were you thinking doing something so reckless?,9
Galuf:What would have happened should your dark manikin use your memories for foul purposes?,Galuf,What would have happened should your dark manikin use your memories for foul purposes?,14
"Bartz:I knew he wouldn't. He's me, after all.",Bartz,"I knew he wouldn't. He's me, after all.",8
"Bartz:And even if I was wrong, I knew you would all be there to stop him. It all worked out in the end, didn't it?",Bartz,"And even if I was wrong, I knew you would all be there to stop him. It all worked out in the end, didn't it?",25
Galuf:Is that really true?,Galuf,Is that really true?,4
Bartz:Of course it is!,Bartz,Of course it is!,4
"Bartz:Thank you, everyone, for giving me strength.",Bartz,"Thank you, everyone, for giving me strength.",7
"Bartz:There are so many things I want to talk about, but first...we need to deal with these ruins.",Bartz,"There are so many things I want to talk about, but first...we need to deal with these ruins.",18
Lenna:There's a big Torsion where the crystal should be.,Lenna,There's a big Torsion where the crystal should be.,9
Faris:Is this Exdeath's target?,Faris,Is this Exdeath's target?,4
"Exdeath:...Even without that puppet, my plan will not fail.",Exdeath,"...Even without that puppet, my plan will not fail.",9
Exdeath:I will gain the power of the world released from this Torsion!,Exdeath,I will gain the power of the world released from this Torsion!,12
Exdeath:Shinryu! Come to me!,Exdeath,Shinryu! Come to me!,4
Galuf:Just how far are you willing to go for power?,Galuf,Just how far are you willing to go for power?,10
"Exdeath:All power shall be mine, and I shall become the ultimate existence!",Exdeath,"All power shall be mine, and I shall become the ultimate existence!",12
Gilgamesh:Not on my watch!,Gilgamesh,Not on my watch!,4
Exdeath:Gilgamesh... So this was your doing after all.,Exdeath,Gilgamesh... So this was your doing after all.,8
Leo:Defying the god who summoned you and chasing after power... I cannot let this go unpunished!,Leo,Defying the god who summoned you and chasing after power... I cannot let this go unpunished!,16
"Exdeath:God? Mwa-haha... So they still have some strength, I see.",Exdeath,"God? Mwa-haha... So they still have some strength, I see.",10
Bartz:What's so funny!?,Bartz,What's so funny!?,3
Exdeath:The world abandoned the gods a long time ago.,Exdeath,The world abandoned the gods a long time ago.,9
Exdeath:The crystal core of darkness is under the control of a much stronger will.,Exdeath,The crystal core of darkness is under the control of a much stronger will.,14
Exdeath:What I seek is that power!,Exdeath,What I seek is that power!,6
Terra:The crystal cores no longer belong to the gods...!?,Terra,The crystal cores no longer belong to the gods...!?,9
Exdeath:You servants of the old gods are no longer necessary in this world...,Exdeath,You servants of the old gods are no longer necessary in this world...,13
Exdeath:Return to the Void!,Exdeath,Return to the Void!,4
Bartz:We won't give up!,Bartz,We won't give up!,4
Gilgamesh:That's right! Don't believe a word he says!,Gilgamesh,That's right! Don't believe a word he says!,8
Gilgamesh:I believe in the will of people like Bartz and Little Leo!,Gilgamesh,I believe in the will of people like Bartz and Little Leo!,12
"Bartz:Let's do this, everyone! For the future!",Bartz,"Let's do this, everyone! For the future!",7
"Exdeath:Anger, sadness, loneliness... You accepted all of it.",Exdeath,"Anger, sadness, loneliness... You accepted all of it.",8
Bartz:Yes. I remembered what I lost.,Bartz,Yes. I remembered what I lost.,6
Exdeath:Then why do you still refuse me?,Exdeath,Then why do you still refuse me?,7
"Exdeath:Kneel before the Void, where there is no sadness or hatred! Bow before its power!",Exdeath,"Kneel before the Void, where there is no sadness or hatred! Bow before its power!",15
Bartz:There's no way you could understand. I won't let you turn my memories to nothing!,Bartz,There's no way you could understand. I won't let you turn my memories to nothing!,15
Lenna:The ruins are crumbling...!,Lenna,The ruins are crumbling...!,4
Faris:Exdeath ran away like the yellow-bellied coward he is! We need to get out of here now!,Faris,Exdeath ran away like the yellow-bellied coward he is! We need to get out of here now!,17
Krile:Grandpa! Bartz! Come on!,Krile,Grandpa! Bartz! Come on!,4
Galuf:Yes? This is no time to be gloomy.,Galuf,Yes? This is no time to be gloomy.,8
Bartz:I know.,Bartz,I know.,2
"Bartz:I'm happy I could see you again here, alive.",Bartz,"I'm happy I could see you again here, alive.",9
Galuf:Ho ho! You needn't make a mountain of a molehill!,Galuf,Ho ho! You needn't make a mountain of a molehill!,10
Galuf:But...I am happy to hear it.,Galuf,But...I am happy to hear it.,6
Warrior of Light:Exdeath said this world is out of the gods' hands...,Warrior of Light,Exdeath said this world is out of the gods' hands...,10
Leo:The mission Spiritus gave me was about that.,Leo,The mission Spiritus gave me was about that.,8
Leo:He said the crystal core of darkness was starting to lose control.,Leo,He said the crystal core of darkness was starting to lose control.,12
"Leo:He said it was on the verge of becoming something that bestows unlimited power on those with strong wills, regardless of good and evil.",Leo,"He said it was on the verge of becoming something that bestows unlimited power on those with strong wills, regardless of good and evil.",24
